SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1319 W Malbar St,Meridian,ID,83646,724800,4,3.0,Sagarra,2601,5140,2025,107,279,100,Active,,,https://www.redfin.com/ID/Meridian/1319-W-Malbar-ST-83646/home/196162671,IMLS,98963391,N,Y,43.659423828125,-116.40996551513672
MLS Listing,,Single Family Residential,1035 E Crescendo St,Meridian,ID,83642,724777,4,3.0,Pinnacle,2715,6011,2025,141,267,67,Active,January-16-2026 01:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/1035-E-Crescendo-St-83642/home/197502948,IMLS,98959671,N,Y,43.549819,-116.38096
MLS Listing,,Single Family Residential,6725 S Kirsten Way #929,Eagle,ID,83629,724500,3,2.0,Avimor,1960,8276,2025,40,370,133,Active,,,https://www.redfin.com/ID/Eagle/6725-S-Kirsten-WAY-Unknown/unit-929/home/195948378,IMLS,98969255,N,Y,43.6954424,-116.3540138
MLS Listing,,Single Family Residential,3201 Raintree,Nampa,ID,83686,720000,5,3.0,Raintree Meadows,3377,8276,2001,7,213,30,Active,,,https://www.redfin.com/ID/Nampa/3201-Raintree-Dr-83686/home/117400983,IMLS,98971308,N,Y,43.5382971,-116.5889188
New Construction Plan,,Single Family Residential,The Amber Plan,Middleton,ID,83644,720000,3,2.5,Middleton,2127,,,595,339,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Amber/home/191002728,Zillow,C13A86817480,N,Y,43.730959,-116.616703
New Construction Plan,,Single Family Residential,Harley Plan,Eagle,ID,83616,719990,3,2.5,Eagle,2784,,,19,259,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Harley/home/198755832,Zillow,9F594A7C91B0,N,Y,43.704307,-116.3220628
New Construction Plan,,Single Family Residential,The Evergreen Plan,Meridian,ID,83646,719900,3,2.5,Meridian,2802,,,274,257,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Evergreen/home/195413599,Zillow,303C4B99A2E3,N,Y,43.65949249267578,-116.40731048583984
MLS Listing,,Single Family Residential,6731 N Magic Mallard Ave Unit Addison,Meridian,ID,83646,719900,4,4.5,Inspirado,3192,6751,2025,142,226,200,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/6731-N-Magic-Mallard-Ave-83646/home/194183851,IMLS,98959537,N,Y,43.665975,-116.489126
MLS Listing,,Single Family Residential,7660 W Old School St Unit Rouge,Meridian,ID,83646,719900,5,2.5,Inspirado,2527,5749,2025,25,285,200,Active,,,https://www.redfin.com/ID/Meridian/7660-W-Old-School-St-83646/home/194183836,IMLS,98970216,N,Y,43.666604,-116.488981
MLS Listing,,Single Family Residential,1241 W Malbar St,Meridian,ID,83646,719900,3,2.5,Sagarra,2802,5096,2025,167,257,100,Active,,,https://www.redfin.com/ID/Meridian/1241-W-Malbar-ST-83646/home/196791243,IMLS,98956891,N,Y,43.6434944,-116.4360005
MLS Listing,,Single Family Residential,11343 W Perthshire Ln,Kuna,ID,83634,719880,3,2.0,Medallion Greens at Valor,1927,4617,2025,211,374,209,Active,,,https://www.redfin.com/ID/Kuna/11343-W-Perthshire-Ln-83634/home/195173543,IMLS,98951585,N,Y,43.499539,-116.323569
MLS Listing,,Single Family Residential,6402 E One Tree Pl,Eagle,ID,83629,719880,3,2.0,Avimor,1702,5183,2026,9,423,133,Active,,,https://www.redfin.com/ID/Eagle/6402-E-One-Tree-PL-83629/home/198546599,IMLS,98971066,N,Y,43.6954424,-116.3540138
MLS Listing,,Single Family Residential,2205 E Padstow St,Kuna,ID,83634,719880,3,2.5,Lugarno Terra,2203,8363,2026,6,327,58,Active,,,https://www.redfin.com/ID/Kuna/2205-E-Padstow-St-83634/home/197670422,IMLS,98971374,N,Y,43.50751,-116.386388
MLS Listing,,Single Family Residential,11375 W Perthshire Ln,Kuna,ID,83634,719880,3,2.0,Medallion Greens at Valor,1927,5009,2025,1,374,222,Active,,,https://www.redfin.com/ID/Kuna/11375-W-Perthshire-Ln-83634/home/194156228,IMLS,98971995,N,Y,43.499688,-116.324015
New Construction Plan,,Single Family Residential,Tamarack Plan,Kuna,ID,83634,719000,4,3.0,Kuna,2424,,,518,297,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Tamarack/home/192108651,Zillow,A2649308CF76,N,Y,43.505976,-116.397231
MLS Listing,,Single Family Residential,23919 Tyler Ln,Middleton,ID,83644,719000,3,2.0,Middleton - 1285,1544,47916,1995,66,466,,Active,,,https://www.redfin.com/ID/Middleton/23919-Tyler-Ln-83644/home/117165536,IMLS,98966751,N,Y,43.7198616,-116.5819892
New Construction Plan,,Single Family Residential,Residence 13 Plan,Nampa,ID,83686,718309,3,2.5,Nampa,2434,,,547,295,166,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Residence-13/home/191720210,Zillow,F3846DCAB8FA,N,Y,43.55461120605469,-116.61355590820312
MLS Listing,,Townhouse,9685 W Sultana Dr,Garden City,ID,83714,718000,2,2.5,Ulmer Lane Townhome Sub,1805,4356,2008,98,398,342,Active,,,https://www.redfin.com/ID/Garden-City/9685-W-Sultana-Dr-83714/home/106676043,IMLS,98964335,N,Y,43.6738239,-116.3052395
New Construction Plan,,Single Family Residential,Tamarack Plan,Eagle,ID,83616,716000,4,3.0,Eagle,2424,,,8,295,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Tamarack/home/199981591,Zillow,E2BEC94B55C6,N,Y,43.75606918334961,-116.42547607421875
MLS Listing,,Single Family Residential,3315 E Englehart Dr,Meridian,ID,83642,715800,4,2.5,Skybreak,2061,6403,2025,3,347,68,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/3315-E-Englehart-Dr-83642/home/194181120,IMLS,98971573,N,Y,43.5404529,-116.3532222
New Construction Plan,,Single Family Residential,The Birch RV Plan,Star,ID,83669,715000,4,3.0,Star,2228,,,393,321,,Active,,,https://www.redfin.com/ID/Star/Star/The-Birch-RV/home/193986129,Zillow,77E014AE98CE,N,Y,43.7187919,-116.4770601
MLS Listing,,Single Family Residential,435 E Elaine Ct,Nampa,ID,83686,715000,4,3.0,Henrys Place,2262,8276,2025,42,316,50,Active,January-17-2026 11:00 AM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Nampa/435-W-Elaine-Ct-83686/home/191856373,IMLS,98969125,N,Y,43.539895,-116.577983
MLS Listing,,Single Family Residential,5408 W Yarnell St,Eagle,ID,83616,714990,5,2.5,Beaconwood,2700,14461,2025,53,265,74,Active,,,https://www.redfin.com/ID/Eagle/5408-W-Yarnell-St-83616/home/197671424,IMLS,98968346,N,Y,43.718187,-116.421119
MLS Listing,,Single Family Residential,5387 W Yarnell St,Eagle,ID,83616,714990,4,3.5,Beaconwood,2870,18643,2025,39,249,74,Active,,,https://www.redfin.com/ID/Eagle/5387-W-Yarnell-St-83616/home/197671430,IMLS,98969287,N,Y,43.717853,-116.420805
MLS Listing,,Single Family Residential,1002 Huntington Ct,Nampa,ID,83686,714900,4,2.0,Castleton Place,2137,17424,2025,73,335,17,Active,,,https://www.redfin.com/ID/Nampa/1002-Huntington-Ct-83686/home/116836980,IMLS,98966605,N,Y,43.523364,-116.560533
MLS Listing,,Single Family Residential,1217 W Eiger Dr,Nampa,ID,83686,714900,4,3.5,Summit Ridge (Canyon Co),3137,7840,2026,70,228,100,Active,,,https://www.redfin.com/ID/Nampa/1217-W-Eiger-Dr-83686/home/181153988,IMLS,98966917,N,Y,43.543949,-116.595193
MLS Listing,,Single Family Residential,6619 W Mattawa Dr,Meridian,ID,83646,714900,4,3.5,Lincoln Creek,2977,5488,2026,28,240,67,Active,,,https://www.redfin.com/ID/Meridian/6619-W-Mattawa-Dr-83646/home/197669771,IMLS,98970120,N,Y,43.646382,-116.4763079
MLS Listing,,Single Family Residential,4593 N Alameda Creek Ave,Meridian,ID,83646,714900,4,3.5,Lincoln Creek,2817,6751,2025,120,254,67,Active,,,https://www.redfin.com/ID/Meridian/4593-N-Alameda-Creek-Ave-83646/home/196037143,IMLS,98962055,N,Y,43.64667,-116.475667
MLS Listing,,Multi-Family (2-4 Unit),6341 Ruddsdale,Boise,ID,83709,714900,6,5.0,Running Springs,2821,,2019,1,253,,Active,,,https://www.redfin.com/ID/Boise/6341-S-Ruddsdale-Ave-83709/home/142667727,IMLS,98971968,N,Y,43.5451182,-116.3119194
MLS Listing,,Single Family Residential,7012 S Palatino Ave,Meridian,ID,83642,714800,4,3.0,Skybreak,2170,6316,2025,124,329,68,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/7012-S-Palatino-Ave-83642/home/194181137,IMLS,98961623,N,Y,43.541199,-116.353407
MLS Listing,,Single Family Residential,9001 W Moonglade St,Star,ID,83669,714000,4,3.0,Heirloom Ridge,2667,9844,2025,6,268,75,Active,,,https://www.redfin.com/ID/Star/9001-W-Moonglade-St-83669/home/197665913,IMLS,98971410,N,Y,43.703056,-116.466187
New Construction Plan,,Single Family Residential,Riviera Plan,Kuna,ID,83634,713000,4,2.5,Kuna,2303,,,491,310,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Riviera/home/192515526,Zillow,EA017D5E460C,N,Y,43.505976,-116.397231
New Construction Plan,,Single Family Residential,Davenport Plan,Kuna,ID,83634,712000,3,2.5,Kuna,2203,,,518,323,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Davenport/home/192108657,Zillow,665FC61BD102,N,Y,43.505976,-116.397231
New Construction Plan,,Single Family Residential,Residence 15 Plan,Nampa,ID,83686,711702,3,3.5,Nampa,2567,,,547,277,166,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Residence-15/home/191720212,Zillow,24BAE3FB1E80,N,Y,43.55461120605469,-116.61355590820312
New Construction Plan,,Single Family Residential,Harris Plan,Star,ID,83669,709990,3,2.5,Star,2456,,,326,289,,Active,,,https://www.redfin.com/ID/Star/Star/Harris/home/194836869,Zillow,179B74D88F9A,N,Y,43.709305,-116.4651452
New Construction Plan,,Single Family Residential,The Eldridge Plan,Meridian,ID,83646,709900,4,3.0,Meridian,2601,,,164,273,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Eldridge/home/195413768,Zillow,FB7E27B071F8,N,Y,43.65949249267578,-116.40731048583984
MLS Listing,,Single Family Residential,9701 W Snow Wolf Ln,Star,ID,83669,709900,3,2.0,Langtree,2318,6316,2026,14,306,110,Active,,,https://www.redfin.com/ID/Star/9701-W-Snow-Wolf-Ln-83669/home/197670365,IMLS,98970750,N,Y,43.706735,-116.474699
New Construction Plan,,Single Family Residential,Whimbrel Plan,Meridian,ID,83646,709900,3,2.0,Meridian,2544,,,45,279,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Whimbrel/home/199470541,Zillow,4B461766ABD9,N,Y,43.66474151611328,-116.4873275756836
MLS Listing,,Single Family Residential,5150 N Watersedge Ave,Garden City,ID,83714,709900,4,3.0,Meadow Creek (Boise),2530,8276,1993,3,281,150,Active,,,https://www.redfin.com/ID/Garden-City/5150-N-Watersedge-Ave-83714/home/106707356,IMLS,98971575,N,Y,43.667176,-116.2933618
MLS Listing,,Single Family Residential,2129 E Blakehurst St,Kuna,ID,83634,709880,4,2.5,Lugarno Terra,2303,8058,2025,65,308,58,Active,,,https://www.redfin.com/ID/Kuna/2129-E-Blakehurst-St-83634/home/197015278,IMLS,98967363,N,Y,43.506711,-116.387382
MLS Listing,,Single Family Residential,7026 S Palatino Ave,Meridian,ID,83642,709800,4,3.0,Skybreak,2170,6316,2025,31,327,68,Active,,,https://www.redfin.com/ID/Meridian/7026-S-Palatino-Ave-83642/home/194181136,IMLS,98969816,N,Y,43.541049,-116.353306
New Construction Plan,,Single Family Residential,Meadowlark Plan,Garden City,ID,83714,709000,4,2.0,Garden City,2103,,,51,337,250,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Meadowlark/home/199321435,Zillow,18D3DD3B50D3,N,Y,43.79642105102539,-116.26443481445312
MLS Listing,,Single Family Residential,1342 W Grassland Ct,Middleton,ID,83644,709000,5,4.5,Meadows at West Highlands,3432,7884,2025,89,207,71,Active,,,https://www.redfin.com/ID/Middleton/1342-W-Grassland-Ct-83644/home/191859192,IMLS,98965184,N,Y,43.722351,-116.641157
MLS Listing,,Single Family Residential,3815 W Columbia Rd,Meridian,ID,83642,709000,5,2.0,Kuna - 1100,2832,39639,1959,20,250,,Active,,,https://www.redfin.com/ID/Meridian/3815-W-Columbia-Rd-83642/home/106801950,IMLS,98970399,N,Y,43.5318428,-116.4408311
New Construction Plan,,Single Family Residential,Reegan Plan,Star,ID,83669,708995,5,4.5,Star,3433,,,504,207,,Active,,,https://www.redfin.com/ID/Star/Star/Reegan/home/192295385,Zillow,5C537B318C00,N,Y,43.705203,-116.464754
MLS Listing,,Single Family Residential,5699 N Fairborn Ave,Meridian,ID,83646,708000,4,3.5,Bainbridge,2320,6534,2020,63,305,117,Active,,,https://www.redfin.com/ID/Meridian/5699-N-Fairborn-Ave-83646/home/172812327,IMLS,98967655,N,Y,43.6566605,-116.4357662
New Construction Plan,,Single Family Residential,Aberdeen Plan,Kuna,ID,83634,708000,4,3.0,Kuna,2211,,,277,320,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Aberdeen/home/192515523,Zillow,D828C7BE1D6C,N,Y,43.505976,-116.397231
New Construction Plan,,Single Family Residential,Messina Plan,Garden City,ID,83714,707000,3,2.0,Garden City,2202,,,108,321,250,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Messina/home/198188005,Zillow,32B50074A728,N,Y,43.79642105102539,-116.26443481445312
New Construction Plan,,Single Family Residential,SuperHome Next Gen Plan,Nampa,ID,83687,706900,5,4.5,Nampa,3848,,,491,184,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/SuperHome-Next-Gen/home/192520867,Zillow,937C2E1FFFB9,N,Y,43.634887,-116.565543
New Construction Plan,,Single Family Residential,Tanner Plan,Meridian,ID,83646,705995,4,3.5,Meridian,3141,,,513,225,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Tanner/home/192163323,Zillow,FDEC4ABEC548,N,Y,43.6501639,-116.464357
MLS Listing,,Single Family Residential,18131 N Phlox Way,Nampa,ID,83687,705900,3,3.0,Hartland,2438,9147,2022,97,290,33,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/18131-N-Phlox-Way-83687/home/176206364,IMLS,98964494,N,Y,43.6358814,-116.5711689
New Construction Plan,,Single Family Residential,Somerset Plan,Eagle,ID,83616,702000,4,3.0,Eagle,2310,,,8,304,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Somerset/home/199981590,Zillow,74969F013FA8,N,Y,43.75606918334961,-116.42547607421875
New Construction Plan,,Single Family Residential,Olympia Plan,Kuna,ID,83634,700000,3,2.5,Kuna,2170,,,7,323,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Olympia/home/199991619,Zillow,4D64D0E62DD9,N,Y,43.5177105,-116.3782585
MLS Listing,,Vacant Land,1963 S Satellite Way,Boise,ID,83712,700000,,,Boulder Point,,16727,,448,,83,Active,,,https://www.redfin.com/ID/Boise/1963-S-Satellite-Way-83712/home/173966733,IMLS,98927648,N,Y,43.5848609,-116.143106
MLS Listing,,Single Family Residential,2251 S Sumac St,Boise,ID,83706,700000,4,2.0,Veazey Park Add,3074,13068,1946,21,228,,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Boise/2251-S-Sumac-St-83706/home/106783704,IMLS,98970325,N,Y,43.5830149,-116.1816743
New Construction Plan,,Single Family Residential,The Hudson Plan,Kuna,ID,83634,700000,3,2.5,Kuna,2660,,,7,263,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/The-Hudson/home/199991618,Zillow,8497F689BB9C,N,Y,43.5177105,-116.3782585
MLS Listing,,Vacant Land,8560 N Lost Sage Ln,Garden City,ID,83714,700000,,,Boise NW - 0800,,252648,,76,,,Active,,,https://www.redfin.com/ID/Garden-City/8560-N-Lost-Sage-Ln-83714/home/106775335,IMLS,98966384,N,Y,43.687179,-116.27199
MLS Listing,,Single Family Residential,9389 W Wildbranch Dr,Star,ID,83669,700000,3,3.5,Heron River,2722,7623,2015,17,257,147,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Star/9389-W-Wildbranch-Dr-83669/home/106681297,IMLS,98970515,N,Y,43.6891769,-116.4707861
MLS Listing,,Single Family Residential,6414 W Randolph Dr,Boise,ID,83709-2162,700000,3,3.0,Randolph-Robert,2676,10018,1950,30,262,,Active,,,https://www.redfin.com/ID/Boise/6414-W-Randolph-Dr-83709/home/106705323,IMLS,98969901,N,Y,43.595392,-116.2616599
New Construction Plan,,Single Family Residential,Cascade Plan,Kuna,ID,83634,700000,4,3.0,Kuna,2575,,,7,272,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Cascade/home/199991621,Zillow,6B5EE0E48DAF,N,Y,43.5177105,-116.3782585
MLS Listing,,Vacant Land,213 E 40th St,Garden City,ID,83714-6350,700000,,,Garden City - 0700,,30056,,95,,,Active,,,https://www.redfin.com/ID/Garden-City/213-E-40th-St-83714/home/106719070,IMLS,98964583,N,Y,43.6303721,-116.2448838
MLS Listing,,Vacant Land,11041 Moss Ln,Nampa,ID,83651,700000,,,Nampa NW (51) - 1270,,54014,,295,,,Active,,,https://www.redfin.com/ID/Nampa/11041-Moss-Ln-83651/home/195181674,IMLS,98940514,N,Y,43.611923,-116.613633
New Construction Plan,,Single Family Residential,Riverton Bonus Plan,Eagle,ID,83616,700000,3,2.5,Eagle,2312,,,111,303,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Riverton-Bonus/home/198294506,Zillow,D118CC00227B,N,Y,43.695498,-116.440919
MLS Listing,,Single Family Residential,12530 S Lenora Pl,Nampa,ID,83686,699999,3,2.5,Sagewater,2434,8494,2025,24,288,98,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Nampa/12530-S-Lenora-Pl-83686/home/191857976,IMLS,98970284,N,Y,43.554764,-116.613761
MLS Listing,,Vacant Land,525 E Greenhurst Rd,Nampa,ID,83651,699999,,,Nampa South (86) - 1260,,126367,,370,,,Active,,,https://www.redfin.com/ID/Nampa/525-E-Greenhurst-Rd-83686/home/117449593,IMLS,98932931,N,Y,43.5465061,-116.5656728
MLS Listing,,Single Family Residential,664 E Lockhart St,Meridian,ID,83646,699990,4,2.5,Friendship Subdivision,2914,5706,2025,57,240,77,Active,,,https://www.redfin.com/ID/Meridian/664-E-Lockhart-St-83646/home/195505198,IMLS,98967998,N,Y,43.6608102,-116.3851829
MLS Listing,,Single Family Residential,1375 White Cliffs St,Middleton,ID,83644,699990,4,3.5,Stonehaven,2922,11804,2025,7,240,54,Active,January-17-2026 11:00 AM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Middleton/1375-White-Cliffs-St-83644/home/191859260,IMLS,98971324,N,Y,43.713804,-116.650069
MLS Listing,,Single Family Residential,7351 W Eagle Grove St,Boise,ID,83709,699990,5,2.5,Locale,2700,9321,2025,186,259,100,Active,,,https://www.redfin.com/ID/Boise/7351-W-Eagle-Grove-St-83709/home/196399538,IMLS,98954484,N,Y,43.544396,-116.272694
MLS Listing,,Single Family Residential,846 N Falling Water Way,Eagle,ID,83616,699990,3,2.0,Hevostila Estates,2153,8102,2025,7,325,75,Active,,,https://www.redfin.com/ID/Eagle/846-N-Falling-Water-Way-83616/home/197486941,IMLS,98971336,N,Y,43.7043409,-116.3214572
MLS Listing,,Single Family Residential,12515 W Arabian Dr,Boise,ID,83709,699990,3,3.0,Sun Creek,2255,7492,2023,1,310,60,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Boise/12515-W-Arabian-Dr-83709/home/190738868,IMLS,98971956,N,Y,43.5631301,-116.3382623
MLS Listing,,Single Family Residential,1008 N 21st St,Boise,ID,83702,699990,4,2.0,Ellis Addition,1498,6098,1941,29,467,,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/1008-N-21st-St-83702/home/106659464,IMLS,98969989,N,Y,43.6295712,-116.2142808
New Construction Plan,,Single Family Residential,Darius Plan,Middleton,ID,83644,699990,4,3.5,Middleton,2920,,,25,240,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Darius/home/199255724,Zillow,690D6D00B84D,N,Y,43.714351,-116.646159
New Construction Plan,,Single Family Residential,The Hemlock Plan,Lrbdqa Meridian,ID,83646,699900,3,2.5,Meridian,2546,,,164,275,,Active,,,https://www.redfin.com/ID/Lrbdqa-Meridian/Meridian/The-Hemlock/home/196794604,Zillow,C1933E5ADBF4,N,Y,43.65949249267578,-116.40731048583984
MLS Listing,,Single Family Residential,1961 E Mainacht St,Meridian,ID,83642,699900,4,2.5,Lavender Heights,2595,5009,2026,51,270,62,Active,,,https://www.redfin.com/ID/Meridian/1961-E-Mainacht-St-83642/home/186478096,IMLS,98968629,N,Y,43.5488019,-116.3696529
New Construction Plan,,Single Family Residential,Lincoln XL Plan,Mayfield,ID,83716,699900,4,2.5,Mayfield,2973,,,7,235,,Active,,,https://www.redfin.com/ID/Mayfield/Mayfield/Lincoln-XL/home/199992728,Zillow,19CC522260F7,N,Y,43.3691462,-115.9610743
MLS Listing,,Single Family Residential,375 S Strut Way,Boise,ID,83716,699900,4,2.5,Mayfield Springs,2973,7187,2026,138,235,100,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/375-S-Strut-WAY-Unknown/home/197556563,IMLS,98960065,N,Y,43.6150186,-116.2023137
New Construction Plan,,Single Family Residential,The Rogue Plan,Meridian,ID,83646,699900,3,2.5,Meridian,2527,,,276,277,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Rogue/home/195413615,Zillow,B8EE9F94EA7E,N,Y,43.65949249267578,-116.40731048583984
