SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,208 E 34th,Garden City,ID,83714,450000,,,Fairview Acres,,7405,,9,,,Active,,,https://www.redfin.com/ID/Garden-City/208-E-34th-St-83714/home/106660519,IMLS,98971036,N,Y,43.624295,-116.23704
MLS Listing,,Vacant Land,TBD E 34th,Garden City,ID,83714,450000,,,Fairview Acres,,7405,,9,,,Active,,,https://www.redfin.com/ID/Garden-City/TBD-E-34th-St-83714/home/180417443,IMLS,98971035,N,Y,43.6237592,-116.2374046
MLS Listing,,Vacant Land,210 E 34th,Garden City,ID,83714,450000,,,Fairview Acres,,7405,,9,,,Active,,,https://www.redfin.com/ID/Garden-City/210-E-34th-St-83714/home/106663785,IMLS,98971039,N,Y,43.6244365,-116.2367127
MLS Listing,,Vacant Land,TBD 55 Acres,Mountain Home,ID,83647,450000,,,Mtn Home-Elmore - 1500,,2395800,,675,,,Active,,,https://www.redfin.com/ID/Mountain-Home/TBD-55-Acres-83647/home/179661760,IMLS,98902984,N,Y,43.1329504,-115.6911975
MLS Listing,,Condo/Co-op,412 S 13th St #110,Boise,ID,83702,450000,1,1.5,CitySide Lofts,1055,,2007,31,427,363,Active,,,https://www.redfin.com/ID/Boise/412-S-13th-St-83702/unit-110/home/106727174,IMLS,98969827,N,Y,43.6156174,-116.2124564
MLS Listing,,Single Family Residential,6568 W Poplar St,Boise,ID,83704,450000,3,2.5,Lambertons Add,1509,3049,2007,1,298,,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/6568-W-Poplar-St-83704/home/106803478,IMLS,98971943,N,Y,43.623793,-116.262892
MLS Listing,,Single Family Residential,4869 W Mystic Cove Way,Garden City,ID,83714,450000,3,2.0,Mystic Cove,1260,5227,2001,44,357,9,Active,January-17-2026 11:00 AM,January-17-2026 01:30 PM,https://www.redfin.com/ID/Garden-City/4869-W-Mystic-Cove-Way-83714/home/106725116,IMLS,98968937,N,Y,43.6444064,-116.2601206
New Construction Plan,,Single Family Residential,Lochsa Plan,Caldwell,ID,83607,449995,3,2.5,Caldwell,2237,,,626,201,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Lochsa/home/190642729,Zillow,529B86A78906,N,Y,43.6199367,-116.6933675
MLS Listing,,Single Family Residential,11272 Bluefield Dr,Caldwell,ID,83605,449990,4,3.0,Shadow Glen,2258,7840,2025,36,199,50,Active,,,https://www.redfin.com/ID/Caldwell/11272-Bluefield-Dr-83605/home/197549242,IMLS,98969505,N,Y,43.652159,-116.6186967
MLS Listing,,Single Family Residential,12732 W Fig St,Boise,ID,83713-2095,449990,3,2.0,White Pine,1694,6708,2021,65,266,122,Active,,,https://www.redfin.com/ID/Boise/12732-W-Fig-St-83713/home/181140157,IMLS,98967290,N,Y,43.6454752,-116.3414437
MLS Listing,,Single Family Residential,7899 W Prince,Boise,ID,83714,449990,3,2.0,Landover Estate,1202,6534,1994,1,374,13,Active,January-17-2026 02:00 PM,January-17-2026 05:00 PM,https://www.redfin.com/ID/Boise/7899-W-Prince-St-83714/home/106736332,IMLS,98971688,N,Y,43.6811636,-116.2855921
MLS Listing,,Single Family Residential,1616 Sunday River St,Middleton,ID,83644,449990,4,2.0,Kestrel Estates,2025,9583,2025,32,222,32,Active,,,https://www.redfin.com/ID/Middleton/1616-Sunday-River-St-83644/home/196890221,IMLS,98969736,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,7365 S Menzingers Ave,Meridian,ID,83642,449990,4,2.0,Whisper Meadows,2025,5749,2025,87,222,42,Active,,,https://www.redfin.com/ID/Meridian/7365-S-Menzingers-Ave-83642/home/198733495,IMLS,98965335,N,Y,43.5378,-116.414746
MLS Listing,,Single Family Residential,751 Strike Eagle St,Mountain Home,ID,83647,449990,4,2.0,Thunderbolt Landing,2351,12632,2025,109,191,40,Active,,,https://www.redfin.com/ID/Mountain-Home/751-Strike-Eagle-St-83647/home/198310983,IMLS,98963152,N,Y,43.152069091796875,-115.69014739990234
MLS Listing,,Single Family Residential,1715 S 10th Ave,Caldwell,ID,83605,449990,3,2.0,Caldwell SW - 1280,1600,10585,1955,8,281,,Active,,,https://www.redfin.com/ID/Caldwell/1715-S-10th-Ave-83605/home/117294007,IMLS,98971177,N,Y,43.6546113,-116.6927815
MLS Listing,,Single Family Residential,TBD E Misty Falls St Unit Timberline,Kuna,ID,83634,449990,4,2.5,Ashton Estates,2211,5009,2025,34,204,29,Active,,,https://www.redfin.com/ID/Kuna/TBD-E-Misty-Falls-St-83634/unit-Timberline/home/199633321,IMLS,98969691,N,Y,43.4981189,-116.3863546
MLS Listing,,Single Family Residential,10513 W Tinder St,Star,ID,83669,449990,3,2.5,Canvasback,1851,5749,2025,21,243,71,Active,,,https://www.redfin.com/ID/Star/10513-W-Tinder-St-83669/home/199790456,IMLS,98970333,N,Y,43.714062,-116.484662
MLS Listing,,Single Family Residential,3072 E Mossy Creek Dr,Kuna,ID,83634,449990,4,2.0,Ledgestone,2126,5706,2025,17,212,50,Active,,,https://www.redfin.com/ID/Kuna/3072-E-Mossy-Creek-Dr-83634/home/199884522,IMLS,98970565,N,Y,43.513947,-116.375919
MLS Listing,,Single Family Residential,TBD E Fitz Roy Pl Unit Hudson,Kuna,ID,83634,449990,3,2.0,Bellaro Springs,1574,5706,2026,61,286,67,Active,,,https://www.redfin.com/ID/Kuna/TBD-E-Fitz-Roy-St-83634/unit-Hudson/home/199115041,IMLS,98967737,N,Y,43.5167304,-116.3824925
MLS Listing,,Single Family Residential,3015 E Boulder Basin Dr,Kuna,ID,83634,449990,4,2.0,Ledgestone,1860,5837,2025,101,242,50,Active,,,https://www.redfin.com/ID/Kuna/3015-E-Boulder-Basin-Dr-83634/home/198505580,IMLS,98964014,N,Y,43.513258,-116.376867
MLS Listing,,Single Family Residential,5094 S Amorita Ave,Meridian,ID,83642,449990,3,2.5,Centerville,1597,4181,2025,101,282,58,Active,,,https://www.redfin.com/ID/Meridian/5094-S-Amorita-Ave-83642/home/197671760,IMLS,98964009,N,Y,43.5583486,-116.340719
MLS Listing,,Single Family Residential,3346 E Fitz Roy Ct,Kuna,ID,83634,449990,3,2.0,Bellaro Springs,1574,5706,2026,33,286,67,Active,,,https://www.redfin.com/ID/Kuna/3346-E-Fitz-Roy-St-83634/home/199554777,IMLS,98969713,N,Y,43.5167179,-116.3814858
MLS Listing,,Single Family Residential,4223 E Woodmurra St,Meridian,ID,83642,449990,3,2.5,Centerville,2007,3441,2025,171,224,58,Active,,,https://www.redfin.com/ID/Meridian/4223-E-Woodmurra-St-83642/home/196682632,IMLS,98956212,N,Y,43.5604881,-116.3417146
MLS Listing,,Single Family Residential,9052 W Camellia St,Nampa,ID,83687,449990,4,2.5,Magnolia Estates,2054,7405,2025,76,219,73,Active,,,https://www.redfin.com/ID/Nampa/9052-W-Camellia-St-83687/home/196890940,IMLS,98966399,N,Y,43.6362289,-116.5745884
MLS Listing,,Single Family Residential,2090 W Penstemon St,Kuna,ID,83634,449990,4,2.0,Madrone Heights,2025,5314,2025,116,222,42,Active,,,https://www.redfin.com/ID/Kuna/2090-W-Penstemon-St-83634/home/198140064,IMLS,98962419,N,Y,43.491749,-116.439641
MLS Listing,,Single Family Residential,3440 W Morere Dr,Meridian,ID,83642,449990,3,2.0,Gran Prado,1848,5314,2025,150,244,54,Active,,,https://www.redfin.com/ID/Meridian/3440-W-Morere-Dr-83642/home/194183420,IMLS,98956222,N,Y,43.554504,-116.436772
New Construction Plan,,Single Family Residential,The Snowbrush Plan,Middleton,ID,83644,449990,4,2.0,Middleton,2046,,,8,220,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Snowbrush/home/199981975,Zillow,108956DC6C4E,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Vacant Land,3505 N Crane View Ln,Boise,ID,83702,449900,,,Highland Heights,,21954,,3,,200,Active,,,https://www.redfin.com/ID/Boise/3505-N-Crane-View-Ln-83702/home/181150214,IMLS,98971548,N,Y,43.651692,-116.192644
MLS Listing,,Single Family Residential,1803 S Arcadia,Boise,ID,83705,449900,4,2.0,Steins Add,2110,5662,1949,111,213,,Active,,,https://www.redfin.com/ID/Boise/1803-S-Arcadia-St-83705/home/106669826,IMLS,98963083,N,Y,43.5870908,-116.2251797
MLS Listing,,Single Family Residential,4265 N Liesel Ln,Boise,ID,83704,449900,3,2.0,Alison,1363,6534,1990,60,330,25,Active,,,https://www.redfin.com/ID/Boise/4265-N-Liesel-Ln-83704/home/106650420,IMLS,98967361,N,Y,43.6435781,-116.3026357
MLS Listing,,Townhouse,6186 N Holly Springs Ln,Eagle,ID,83616,449900,3,2.5,Valnova Estates Subdivision,1698,4356,2025,201,265,285,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/6186-N-Holly-Springs-Ln-83616/home/196217441,IMLS,98952933,N,Y,43.7512337,-116.4235553
MLS Listing,,Single Family Residential,2205 E Tugela Falls Ct,Kuna,ID,83634,449900,3,2.5,Ashton Estates,1775,4007,2024,316,253,25,Active,,,https://www.redfin.com/ID/Kuna/2205-E-Tugela-Falls-Ct-83634/home/189491931,IMLS,98937993,N,Y,43.495801,-116.38665
MLS Listing,,Single Family Residential,5672 W Drawbridge Dr,Boise,ID,83703,449900,3,2.0,Castle Hills Su,1170,6098,1990,52,385,,Active,January-18-2026 11:00 AM,January-18-2026 02:00 PM,https://www.redfin.com/ID/Boise/5672-W-Drawbridge-Dr-83703/home/106717859,IMLS,98968517,N,Y,43.6717661,-116.2593513
MLS Listing,,Single Family Residential,2879 Ridgebury,Meridian,ID,83646,449900,3,2.5,Salisbury Court (Vallin Courts),1534,5227,2008,133,293,30,Active,,,https://www.redfin.com/ID/Meridian/2879-N-Ridgebury-Ave-83646/home/106805348,IMLS,98960611,N,Y,43.631024,-116.4033897
MLS Listing,,Townhouse,8321 W Latte Ln,Garden City,ID,83714,449900,3,2.5,Coffey Townhomes Sub,1304,1132,2026,92,345,75,Active,,,https://www.redfin.com/ID/Garden-City/8321-W-Latte-Ln-83714/home/198623253,IMLS,98964833,N,Y,43.650972,-116.285522
MLS Listing,,Vacant Land,6371 Salmon Fls,Star,ID,83669,449900,,,Star River Ranch,,20473,,92,,146,Active,,,https://www.redfin.com/ID/Star/6371-Salmon-Falls-Ln-83669/home/180004258,IMLS,98964825,N,Y,43.685664,-116.522251
MLS Listing,,Single Family Residential,3424 E Sherman Ave,Nampa,ID,83687,449900,4,3.0,Kings Road Est,1951,6098,2019,70,231,5,Active,January-17-2026 03:00 PM,January-17-2026 05:00 PM,https://www.redfin.com/ID/Nampa/3424-E-Sherman-Ave-83687/home/116920285,IMLS,98966931,N,Y,43.5652979,-116.5280512
MLS Listing,,Single Family Residential,2701 N Summerbrook,Meridian,ID,83646,449900,4,2.5,Granton Square,1939,5662,2017,184,232,33,Active,,,https://www.redfin.com/ID/Meridian/2701-N-Summerbrook-Ave-83646/home/142670343,IMLS,98948681,N,Y,43.6293605,-116.3740255
MLS Listing,,Single Family Residential,411 Hawthorne St,Nampa,ID,83686,449888,4,2.0,Lake Grove Sub,2019,10018,1999,18,223,12,Active,January-16-2026 04:00 PM,January-16-2026 07:00 PM,https://www.redfin.com/ID/Nampa/411-Hawthorne-St-83686/home/116949298,IMLS,98970482,N,Y,43.5647936,-116.5857881
New Construction Plan,,Single Family Residential,Villa (E) Plan,Star,ID,83669,449880,3,2.5,Star,1652,,,32,272,,Active,,,https://www.redfin.com/ID/Star/Star/Villa-E/home/199657674,Zillow,9F478E7BE016,N,Y,43.687649,-116.463801
MLS Listing,,Townhouse,744 S Calhoun Ln,Star,ID,83669,449880,3,2.5,Crystal Springs Estates,1652,3005,2025,29,272,167,Active,,,https://www.redfin.com/ID/Star/744-S-Calhoun-Ln-83669/home/197669529,IMLS,98970001,N,Y,43.687199,-116.463804
MLS Listing,,Townhouse,2110 N Milestone,Star,ID,83669,449675,2,2.0,Milestone Ranch,1528,4356,2024,8,294,317,Active,,,https://www.redfin.com/ID/Star/2110-N-Milestone-Way-83669/home/189958858,IMLS,98971234,N,Y,43.710765,-116.460413
MLS Listing,,Townhouse,251 W Arrowrock Ln,Boise,ID,83706,449000,3,3.0,Lakewood,1826,1742,1975,11,246,242,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Boise/251-W-Arrowrock-Ln-83706/home/106737888,IMLS,98970887,N,Y,43.575537,-116.184427
MLS Listing,,Vacant Land,1706 N 26th St,Boise,ID,83702,449000,,,Packenhams Add,,6098,,3,,,Active,,,https://www.redfin.com/ID/Boise/1706-N-26th-St-83702/home/106665809,IMLS,98971581,N,Y,43.6359615,-116.2207191
MLS Listing,,Townhouse,325 S Whisperwood Way,Boise,ID,83709,449000,3,2.0,Englefield Green,1610,5662,2008,260,279,175,Active,,,https://www.redfin.com/ID/Boise/325-S-Whisperwood-Way-83709/home/106654090,IMLS,98945288,N,Y,43.601647,-116.264756
New Construction Plan,,Single Family Residential,Phoenix Plan,Meridian,ID,83646,448990,3,2.5,Meridian,2078,,,79,216,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Phoenix/home/198811313,Zillow,1E930DB1709F,N,Y,43.6563148,-116.4677059
New Construction Plan,,Single Family Residential,Garnet Plan,Nampa,ID,83687,448990,4,2.5,Saint Nampa,2807,,,76,160,,Active,,,https://www.redfin.com/ID/Nampa/Saint-Nampa/Garnet/home/194999978,Zillow,167642A6AFFF,N,Y,43.62703323364258,-116.6010971069336
MLS Listing,,Single Family Residential,TBD E Fitz Roy Pl Unit Orchard,Kuna,ID,83634,447990,3,2.0,Bellaro Springs,1800,5706,2026,61,249,67,Active,,,https://www.redfin.com/ID/Kuna/TBD-E-Fitz-Roy-St-83634/unit-Orchard/home/199114996,IMLS,98967734,N,Y,43.5167304,-116.3824925
MLS Listing,,Single Family Residential,18124 N Azalea Ave,Nampa,ID,83687,447990,4,2.5,Magnolia Estates,2110,10018,2025,88,212,73,Active,,,https://www.redfin.com/ID/Nampa/18124-N-Azalea-Ave-83687/home/196890946,IMLS,98965273,N,Y,43.6358026,-116.5737349
MLS Listing,,Single Family Residential,10479 W Tinder St,Star,ID,83669,447990,4,2.0,Canvasback,1860,5749,2025,21,241,71,Active,,,https://www.redfin.com/ID/Star/10479-W-Tinder-St-83669/home/199790632,IMLS,98970336,N,Y,43.714062,-116.484099
New Construction Plan,,Single Family Residential,Plan 2605 Plan,Ahdbtr Meridian,ID,83642,447990,4,2.5,Meridian,2605,,,207,172,,Active,,,https://www.redfin.com/ID/Ahdbtr-Meridian/Meridian/Plan-2605/home/196150640,Zillow,652534DB27C0,N,Y,43.6118697,-116.4517802
New Construction Plan,,Single Family Residential,Cypress Plan,Kuna,ID,83634,447990,3,2.5,Kuna,2412,,,77,186,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Cypress/home/198828001,Zillow,4BFF35D0A77B,N,Y,43.4838856,-116.4159087
New Construction Plan,,Single Family Residential,Blue Lakes Plan,Nampa,ID,83687,447900,3,2.5,Nampa,1570,,,44,285,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Blue-Lakes/home/199499703,Zillow,A3828491497D,N,Y,43.636943,-116.597781
MLS Listing,,Single Family Residential,11913 W Piazza St,Nampa,ID,83686,447900,3,2.0,Carriage Hill West,1840,6969,2021,99,243,63,Active,,,https://www.redfin.com/ID/Nampa/11913-W-Piazza-St-83686/home/175106575,IMLS,98964211,N,Y,43.5604144,-116.6307459
MLS Listing,,Single Family Residential,18169 Cinder Brook Ave,Nampa,ID,83687,447900,3,2.5,Arbor,1570,3963,2025,73,285,67,Active,,,https://www.redfin.com/ID/Nampa/18169-Cinder-Brook-Ave-83687/home/191859010,IMLS,98966619,N,Y,43.636537,-116.598027
New Construction Plan,,Single Family Residential,Synergy Plan,Kuna,ID,83634,447900,3,2.5,Kuna,2064,,,118,217,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Synergy/home/188278811,Zillow,AD205150AD04,N,Y,43.4958561,-116.3289
New Construction Plan,,Single Family Residential,Havasu Plan,Meridian,ID,83642,447800,3,2.0,Meridian,1589,,,94,282,55,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Havasu/home/198593099,Zillow,0C49F2EB977C,N,Y,43.564831,-116.396437
MLS Listing,,Single Family Residential,11085 W Bridgetower Dr,Boise,ID,83709,447500,3,2.0,Brookhollow,1590,9147,1987,1,281,,Active,,,https://www.redfin.com/ID/Boise/11085-W-Bridgetower-Dr-83709/home/106774117,IMLS,98971783,N,Y,43.6012448,-116.3206825
New Construction Home,,Single Family Residential,3267 E Fitz Roy Ct,Kuna,ID,83634,446990,3,2.0,Kuna,1574,,2026,7,284,,Active,,,https://www.redfin.com/ID/Kuna/3267-E-Fitz-Roy-St-83634/home/199993464,Zillow,1AEA7321BD55,N,Y,43.5167179,-116.3814858
MLS Listing,,Single Family Residential,7281 S Bungalow Ave,Meridian,ID,83642,446990,3,2.0,Whisper Meadows,1848,5749,2025,53,242,42,Active,,,https://www.redfin.com/ID/Meridian/7281-S-Bungalow-Ave-83642/home/199289867,IMLS,98968395,N,Y,43.538488,-116.4159976
MLS Listing,,Single Family Residential,905 W Audrey Acres Dr Unit Talent Lot 2 Block 2,Nampa,ID,83686,446990,4,3.0,Audrey Acres,2250,6534,2026,6,199,55,Active,,,https://www.redfin.com/ID/Nampa/905-W-Brookwood-Ct-83686/unit-Talent-Lot-2-Block-2/home/200003024,IMLS,98971390,N,Y,43.5584924,-116.5908228
MLS Listing,,Single Family Residential,2216 W Penstemon St,Kuna,ID,83634,446990,4,2.0,Madrone Heights,2025,5314,2025,95,221,42,Active,,,https://www.redfin.com/ID/Kuna/2216-W-Penstemon-St-83634/home/198578258,IMLS,98964556,N,Y,43.491743,-116.441217
New Construction Plan,,Single Family Residential,Jade Plan,Caldwell,ID,83687,445990,3,2.5,Nampa,2737,,,238,163,,Active,,,https://www.redfin.com/ID/Caldwell/Nampa/Jade/home/194104010,Zillow,274F5B7E966C,N,Y,43.6556165,-116.6084959
New Construction Plan,,Single Family Residential,Topaz Plan,Mountain Home,ID,83647,445990,4,3.5,Mountain Home,3064,,,77,146,,Active,,,https://www.redfin.com/ID/Mountain-Home/Mountain-Home/Topaz/home/195000039,Zillow,EF88DB17C054,N,Y,43.114776611328125,-115.69271087646484
MLS Listing,,Single Family Residential,6982 S Old Farm Ave,Meridian,ID,83642,445990,4,2.0,Memory Ranch,2025,7710,2025,81,220,58,Active,,,https://www.redfin.com/ID/Meridian/6982-S-Old-Farm-Ave-83642/home/197670464,IMLS,98965863,N,Y,43.541175,-116.442771
MLS Listing,,Single Family Residential,6256 W Karpathos St,Meridian,ID,83646,445990,3,2.0,Aegean Estates,1522,6141,2025,116,293,54,Active,,,https://www.redfin.com/ID/Meridian/6256-W-Karpathos-St-83646/home/198138920,IMLS,98962397,N,Y,43.643004,-116.471738
MLS Listing,,Single Family Residential,16608 Old Friendship Way,Caldwell,ID,83607,445900,4,2.0,South Park Sub,2016,12632,2005,78,221,10,Active,,,https://www.redfin.com/ID/Caldwell/16608-Old-Friendship-Way-83607/home/117446092,IMLS,98965806,N,Y,43.6133319,-116.6752681
MLS Listing,,Single Family Residential,1620 S La Escalera Ave,Nampa,ID,83686,445199,3,2.5,Reflections Edge,2221,4356,2025,25,200,43,Active,,,https://www.redfin.com/ID/Nampa/1620-S-La-Escalera-Ave-83687/home/196889458,IMLS,98970217,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,9935 W Littlewood St,Boise,ID,83709,445000,3,2.0,Devonshire,1696,4791,2015,63,262,23,Active,,,https://www.redfin.com/ID/Boise/9935-W-Littlewood-St-83709/home/106739793,IMLS,98964096,N,Y,43.5409515,-116.3060063
MLS Listing,,Vacant Land,1XX Hermosa Ln,Emmett,ID,83617,445000,,,Cormea South,,218671,,94,,,Active,,,https://www.redfin.com/ID/Unknown/1XX-Hermosa-St-83617/home/186086611,IMLS,98964653,N,Y,43.8356135,-116.4951124
MLS Listing,,Condo/Co-op,2320 S Broadway Ave Unit A103,Boise,ID,83706,445000,2,2.0,Ivywild Boise,965,,2026,38,461,200,Active,,,https://www.redfin.com/ID/Boise/2320-S-Broadway-Ave-83706/unit-A103/home/199372830,IMLS,98968559,N,Y,43.5822616,-116.1929588
MLS Listing,,Single Family Residential,643 E Sedgewick St,Meridian,ID,83646,445000,4,3.0,Bedford Place,1699,6490,1998,49,262,18,Active,,,https://www.redfin.com/ID/Meridian/643-E-Sedgewick-St-83646/home/106654024,IMLS,98968701,N,Y,43.6309658,-116.3859724
MLS Listing,,Single Family Residential,977 N Dark Maple Ave,Star,ID,83669,445000,3,2.0,Heirloom Ridge,1558,6054,2025,61,286,75,Active,,,https://www.redfin.com/ID/Star/977-N-Dark-Maple-Ave-83669/home/195355577,IMLS,98967742,N,Y,43.700441,-116.466608
MLS Listing,,Single Family Residential,15423 N Shiko Way,Nampa,ID,83651,444999,4,2.0,Eagle Stream,2017,6969,2019,24,221,33,Active,January-17-2026 09:00 AM,January-17-2026 11:00 AM,https://www.redfin.com/ID/Nampa/15423-N-Shiko-Way-83651/home/146964752,IMLS,98970276,N,Y,43.5965057,-116.6178333
New Construction Plan,,Single Family Residential,Camas Plan,Caldwell,ID,83607,444995,3,2.5,Caldwell,2128,,,626,209,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Camas/home/190642733,Zillow,7D01CB7B996B,N,Y,43.6199367,-116.6933675
New Construction Home,,Single Family Residential,4233 E Hillsong St,Boise,ID,83709,444990,3,2.5,Boise,1630,,2025,106,273,,Active,,,https://www.redfin.com/ID/Boise/4233-E-Hillsong-ST-83709/home/198362529,Zillow,49745B0F6289,N,Y,43.55860900878906,-116.3414535522461
MLS Listing,,Single Family Residential,1265 W Pack River Dr,Meridian,ID,83642,444990,3,2.5,Springhill,1650,7056,2025,101,270,61,Active,,,https://www.redfin.com/ID/Meridian/1265-W-Pack-River-Dr-83642/home/197667816,IMLS,98964024,N,Y,43.544697,-116.40968
MLS Listing,,Single Family Residential,7237 E Shields Dr,Nampa,ID,83687,444990,4,2.0,Spring Shores,2025,8712,2025,101,220,60,Active,,,https://www.redfin.com/ID/Nampa/7237-E-Shields-Dr-83687/home/196888631,IMLS,98964006,N,Y,43.606513,-116.527358
New Construction Plan,,Single Family Residential,Plan 2602 Plan,Kuna,ID,83634,444990,4,2.5,Kuna,2602,,,51,171,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Plan-2602/home/199385357,Zillow,DAAC363D24DE,N,Y,43.485227,-116.403263
MLS Listing,,Single Family Residential,18432 N Sweet William Ave,Nampa,ID,83687,444990,4,2.5,Solano Place,2332,7840,2025,21,191,53,Active,,,https://www.redfin.com/ID/Nampa/18432-N-Sweet-William-Ave-83687/home/196890888,IMLS,98970340,N,Y,43.606514,-116.527359
New Construction Plan,,Single Family Residential,The Timberline Plan,Kuna,ID,83634,444990,4,2.5,Kuna,2211,,,41,201,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/The-Timberline/home/199554779,Zillow,8FFEFE2C7FC9,N,Y,43.4962079,-116.3870071
New Construction Plan,,Single Family Residential,Jade Plan,Nampa,ID,83651,444990,3,2.5,Nampa,2737,,,368,163,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Jade/home/194226107,Zillow,4657E83F4FCF,N,Y,43.6009699,-116.621961
MLS Listing,,Single Family Residential,39 S Lancaster Pl,Nampa,ID,83651,444990,4,2.0,Clearcreek,2025,8276,2025,87,220,67,Active,,,https://www.redfin.com/ID/Nampa/39-S-Lancaster-Pl-83651/home/198733553,IMLS,98965346,N,Y,43.5726597,-116.6099394
MLS Listing,,Single Family Residential,1544 Long Pond St,Middleton,ID,83644,444990,4,2.0,Kestrel Estates,1600,9147,2025,76,278,41,Active,,,https://www.redfin.com/ID/Middleton/1544-Long-Pond-St-83644/home/196890193,IMLS,98966398,N,Y,43.749493,-116.584251
