SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10764 W Barnbougle Ln,Kuna,ID,83634,824880,4,3.0,Medallion at Valor,2407,7753,2025,56,343,216,Active,,,https://www.redfin.com/ID/Kuna/10764-W-Barnbougle-Ln-83634/home/197668557,IMLS,98968207,N,Y,43.501285552978516,-116.31633758544922
MLS Listing,,Single Family Residential,13344 N Spring Creek Way,Garden City,ID,83714,824161,3,2.5,Dry Creek Ranch,2490,5096,2026,1,331,170,Active,,,https://www.redfin.com/ID/Garden-City/13344-N-Spring-Creek-Way-83714/home/197669380,IMLS,98971955,N,Y,43.738766,-116.2927696
New Construction Plan,,Single Family Residential,Hampton RV Plan,Kuna,ID,83634,823000,3,3.5,Kuna,3001,,,570,274,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Hampton-RV/home/191335393,Zillow,31B2BD7A9FDC,N,Y,43.505976,-116.397231
MLS Listing,,Single Family Residential,13366 N Spring Creek Way,Garden City,ID,83714,820596,3,2.5,Dry Creek Ranch,2456,5749,2026,4,334,170,Active,,,https://www.redfin.com/ID/Garden-City/13366-N-Spring-Creek-Way-83714/home/197669382,IMLS,98971517,N,Y,43.738766,-116.2927696
MLS Listing,,Single Family Residential,7168 E Chicken Hawk Loop,Nampa,ID,83686,819900,3,2.5,Osprey Estates,2382,12196,2025,125,344,71,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/7168-E-Chicken-Hawk-Loop-83686/home/196888152,IMLS,98961562,N,Y,43.500385,-116.61216
New Construction Plan,,Single Family Residential,Jameson Plan,58tx0a Star,ID,83669,819900,3,2.5,Star,4123,,,119,199,,Active,,,https://www.redfin.com/ID/58tx0a-Star/Star/Jameson/home/198078667,Zillow,D2D325E36C2C,N,Y,43.700435,-116.47587
MLS Listing,,Single Family Residential,2107 E Blakehurst St,Kuna,ID,83634,819880,4,3.5,Lugarno Terra,2596,8058,2026,8,316,58,Active,,,https://www.redfin.com/ID/Kuna/2107-E-Blakehurst-St-83634/home/197670414,IMLS,98971175,N,Y,43.506712,-116.387639
MLS Listing,,Single Family Residential,2595 E Tenzing Dr,Meridian,ID,83642,819777,3,2.5,Pinnacle,2557,6969,2025,56,321,67,Active,January-17-2026 01:00 PM,January-17-2026 05:00 PM,https://www.redfin.com/ID/Meridian/2595-E-Tenzing-Dr-83642/home/197668798,IMLS,98968215,N,Y,43.543561,-116.3619776
MLS Listing,,Single Family Residential,3029 NW 3rd St,Meridian,ID,83646,819000,4,4.0,Parkway Subdivision,2948,11761,2004,23,278,58,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Meridian/3029-NW-3rd-St-83646/home/106676454,IMLS,98970311,N,Y,43.6324072,-116.3979889
MLS Listing,,Single Family Residential,7522 E Newcastle,Nampa,ID,83687,819000,4,2.5,Brittania Heights,2161,11761,2025,9,379,42,Active,,,https://www.redfin.com/ID/Nampa/7522-E-Newcastle-Dr-83687/home/196888551,IMLS,98971031,N,Y,43.606513,-116.527358
MLS Listing,,Vacant Land,TBD Emerald Lane Bay,Eagle,ID,83616,819000,,,Eagle - 0900,,90604,,8,,167,Active,,,https://www.redfin.com/ID/Eagle/TBD-Emerald-Lane-Bay-83616/home/199980235,IMLS,98971165,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,1975 W Pond Stone,Meridian,ID,83646,818800,4,3.0,Chimney Peak,2564,8058,2025,58,319,,Active,January-18-2026 02:30 PM,January-18-2026 04:30 PM,https://www.redfin.com/ID/Meridian/1975-W-Pond-Stone-St-83646/home/199166546,IMLS,98967880,N,Y,43.648911,-116.4175807
New Construction Plan,,Single Family Residential,Riviera Bonus Plan,Eagle,ID,83616,816000,4,3.5,Eagle,2982,,,111,274,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Riviera-Bonus/home/188408413,Zillow,CA832AC866B9,N,Y,43.7035796,-116.444313
New Construction Plan,,Single Family Residential,Harrier Plan,Star,ID,83669,815990,4,4.0,Star,3122,,,1,261,,Active,,,https://www.redfin.com/ID/Star/Star/Harrier/home/200095646,Zillow,231E81E14184,N,Y,43.6904462,-116.5083684
MLS Listing,,Single Family Residential,12541 W Meliora Ln,Star,ID,83669,815990,4,4.0,Cranefield,3122,9234,2025,91,261,67,Active,January-16-2026 10:00 AM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Star/12541-W-Meliora-Ln-83669/home/194180163,IMLS,98965121,N,Y,43.686748,-116.510207
MLS Listing,,Single Family Residential,24806 Thunder Cloud St,Middleton,ID,83644,815000,4,3.0,Black Acres Estates,2582,20037,2024,17,316,60,Active,,,https://www.redfin.com/ID/Middleton/24806-Thunder-Cloud-St-83644/home/181156768,IMLS,98970590,N,Y,43.7332361,-116.6342717
New Construction Plan,,Single Family Residential,The Wenatchee Plan,Meridian,ID,83646,814900,3,2.5,Meridian,2083,,,167,391,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Wenatchee/home/196790567,Zillow,CEE523251D51,N,Y,43.65949249267578,-116.40731048583984
New Construction Plan,,Single Family Residential,Whimbrel Plan,Eagle,ID,83616,814900,3,2.0,Eagle,2544,,,45,320,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Whimbrel/home/198078615,Zillow,9E7E88439052,N,Y,43.7234369,-116.453711
New Construction Plan,,Single Family Residential,The Wenatchee RV Garage Plan,Meridian,ID,83646,814900,4,3.5,Meridian,2370,,,38,344,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Wenatchee-RV-Garage/home/199576210,Zillow,B74FA1F4F3B6,N,Y,43.65949249267578,-116.40731048583984
MLS Listing,,Single Family Residential,7132 E Chicken Hawk Loop,Nampa,ID,83686,814900,4,2.0,Osprey Estates,2137,12196,2025,140,381,71,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/7132-E-Chicken-Hawk-Loop-83686/home/196888150,IMLS,98959924,N,Y,43.500385,-116.61216
MLS Listing,,Single Family Residential,1297 W Malbar St,Meridian,ID,83646,814900,5,3.0,Sagarra,2784,5140,2025,83,293,100,Active,,,https://www.redfin.com/ID/Meridian/1297-W-Malbar-ST-83646/home/196794277,IMLS,98965792,N,Y,43.65943145751953,-116.40972137451172
MLS Listing,,Single Family Residential,757 W Buroak Dr,Meridian,ID,83642,814880,4,3.5,Oakwood Estates,2730,8450,2025,88,298,51,Active,,,https://www.redfin.com/ID/Meridian/757-W-Buroak-Dr-83642/home/196508955,IMLS,98965229,N,Y,43.5702097,-116.4023174
MLS Listing,,Single Family Residential,6755 S Messner Way,Meridian,ID,83642,814777,3,2.5,Pinnacle,2578,7927,2025,56,316,67,Active,,,https://www.redfin.com/ID/Meridian/6755-S-Messner-Way-83642/home/197668799,IMLS,98968217,N,Y,43.5432874,-116.3618042
MLS Listing,,Single Family Residential,2577 E Tenzing Dr,Meridian,ID,83642,814777,3,2.5,Pinnacle,2544,7187,2025,92,320,67,Active,January-16-2026 01:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/2577-E-Tenzing-Dr-83642/home/197668797,IMLS,98964877,N,Y,43.5435101,-116.3621791
MLS Listing,,Single Family Residential,6771 S Messner Way,Meridian,ID,83642,814777,3,2.5,Pinnacle,2600,7927,2025,55,313,67,Active,,,https://www.redfin.com/ID/Meridian/6771-S-Messner-Way-83642/home/197668800,IMLS,98968260,N,Y,43.5431099,-116.3617526
New Construction Plan,,Single Family Residential,Vista RV Plan,Eagle,ID,83616,813000,4,3.0,Eagle,2527,,,8,322,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Vista-RV/home/199981581,Zillow,A6640FAA7785,N,Y,43.75606918334961,-116.42547607421875
MLS Listing,,Single Family Residential,11808 W Carlisle Bay Dr,Star,ID,83669,812500,4,3.0,Pinewood Lakes,2538,11412,2015,2,320,63,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Star/11808-W-Carlisle-Bay-Dr-83669/home/106739731,IMLS,98971708,N,Y,43.6904251,-116.5007973
New Construction Plan,,Single Family Residential,Palmetto Plan,Meridian,ID,83642,812000,4,3.0,Meridian,2615,,,353,311,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Palmetto/home/192515518,Zillow,9CF3DC881FE7,N,Y,43.571537017822266,-116.40382385253906
New Construction Plan,,Single Family Residential,Riviera Bonus Plan,Meridian,ID,83642,811000,4,3.5,Meridian,2982,,,486,272,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Riviera-Bonus/home/189765906,Zillow,7966AF89A5AA,N,Y,43.571537017822266,-116.40382385253906
New Construction Plan,,Single Family Residential,Cottonwood Plan,Star,ID,83669,811000,3,2.5,Star,2974,,,309,273,,Active,,,https://www.redfin.com/ID/Star/Star/Cottonwood/home/190188515,Zillow,C25F8949DC2C,N,Y,43.689815521240234,-116.53251647949219
MLS Listing,,Single Family Residential,2680 E Mahoney,Meridian,ID,83646,810000,4,3.0,Champion Park,3600,9147,2006,115,225,21,Active,,,https://www.redfin.com/ID/Meridian/2680-E-Mahoney-St-83646/home/106806250,IMLS,98962591,N,Y,43.6388871,-116.3606608
New Construction Plan,,Single Family Residential,Monterey Plan,Eagle,ID,83616,809900,3,2.5,Eagle,2315,,,45,350,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Monterey/home/198078590,Zillow,872E9A1002A4,N,Y,43.7234369,-116.453711
New Construction Plan,,Single Family Residential,Borealis Plan,Kuna,ID,83634,807000,5,3.5,Kuna,3116,,,449,259,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Borealis/home/192515506,Zillow,C902DB5F5DC4,N,Y,43.505976,-116.397231
New Construction Plan,,Single Family Residential,Vista RV Plan,Garden City,ID,83714,807000,4,3.0,Garden City,2527,,,108,319,250,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Vista-RV/home/198187958,Zillow,011CA347825E,N,Y,43.79642105102539,-116.26443481445312
MLS Listing,,Single Family Residential,7411 W Flathead Lake St,Eagle,ID,83616-1485,806900,3,2.0,Legacy,1785,7535,2026,11,452,182,Active,,,https://www.redfin.com/ID/Eagle/7411-W-Flathead-Lake-St-83616/home/199947758,IMLS,98970948,N,Y,43.709277,-116.446081
MLS Listing,,Single Family Residential,2225 E Blakehurst St,Kuna,ID,83634,806880,5,3.0,Lugarno Terra,2835,8624,2025,59,285,58,Active,,,https://www.redfin.com/ID/Kuna/2225-E-Blakehurst-St-83634/home/196751900,IMLS,98967831,N,Y,43.506713,-116.386175
MLS Listing,,Single Family Residential,2247 E Blakehurst St,Kuna,ID,83634,806880,3,3.0,Lugarno Terra,2701,8624,2025,105,299,58,Active,,,https://www.redfin.com/ID/Kuna/2247-E-Blakehurst-St-83634/home/196181154,IMLS,98963772,N,Y,43.506709,-116.385873
New Construction Plan,,Single Family Residential,Sawgrass RV Plan,Eagle,ID,83616,806000,4,3.5,Eagle,2596,,,8,310,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Sawgrass-RV/home/199981598,Zillow,B2E8C35D62BF,N,Y,43.75606918334961,-116.42547607421875
MLS Listing,,Single Family Residential,569 W Carnelian Ln,Eagle,ID,83616,805000,4,3.0,Feldspar,2613,7840,2019,8,308,143,Active,,,https://www.redfin.com/ID/Eagle/569-W-Carnelian-Ln-83616/home/168212618,IMLS,98971199,N,Y,43.6982449,-116.360694
MLS Listing,,Single Family Residential,11717 N Rabbitbrush Way,Boise,ID,83714,804900,4,2.5,Cartwright Ranch,2345,3789,2025,73,343,97,Active,,,https://www.redfin.com/ID/Boise/11717-N-Rabbitbrush-Way-83714/home/197670760,IMLS,98966630,N,Y,43.710659,-116.230874
New Construction Plan,,Single Family Residential,Davenport Bonus Plan,Meridian,ID,83642,804000,3,3.0,Meridian,2701,,,426,298,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Davenport-Bonus/home/189765877,Zillow,BB400D16D5E9,N,Y,43.571537017822266,-116.40382385253906
New Construction Plan,,Single Family Residential,Vista Plan,Meridian,ID,83642,802000,4,3.0,Meridian,2492,,,353,322,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Vista/home/189765885,Zillow,6BBDCCAD2D32,N,Y,43.571537017822266,-116.40382385253906
New Construction Plan,,Single Family Residential,Ponderosa Plan,Star,ID,83646,800000,4,3.0,Star,3098,,,108,258,,Active,,,https://www.redfin.com/ID/Star/Star/Ponderosa/home/198339368,Zillow,A109902DE428,N,Y,43.66707992553711,-116.49137878417969
MLS Listing,,Single Family Residential,2105 Marble Front Rd,Caldwell,ID,83605,800000,3,2.0,Caldwell NW - 1275,2572,113691,1948,133,311,,Active,,,https://www.redfin.com/ID/Caldwell/2105-Marble-Front-Rd-83605/home/117533639,IMLS,98960742,N,Y,43.6743409,-116.6721968
New Construction Plan,,Single Family Residential,Siena Plan,Kuna,ID,83634,800000,3,2.5,Kuna,2471,,,7,324,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Siena/home/199991617,Zillow,64DBC6325430,N,Y,43.5177105,-116.3782585
MLS Listing,,Vacant Land,TBD 80 Acres,Mountain Home,ID,83647,800000,,,Mtn Home-Elmore - 1500,,3484800,,675,,,Active,,,https://www.redfin.com/ID/Mountain-Home/TBD-80-Acres-83647/home/179661761,IMLS,98902982,N,Y,43.1329504,-115.6911975
MLS Listing,,Single Family Residential,675 W Russell Dr,Mountain Home,ID,83647,800000,3,2.0,Mtn Home-Elmore - 1500,2138,1089000,2014,215,374,,Active,,,https://www.redfin.com/ID/Mountain-Home/675-W-Russell-Dr-83647/home/165405970,IMLS,98951188,N,Y,43.5281787,-115.6056536
MLS Listing,,Single Family Residential,324 S Quincannon Ln,Star,ID,83669-1102,799990,4,4.0,Cranefield,3213,10018,2024,8,249,67,Active,,,https://www.redfin.com/ID/Star/324-S-Quincannon-Ln-83669/home/191945869,IMLS,98971130,N,Y,43.6890438,-116.5084987
MLS Listing,,Single Family Residential,4024 Steele Ct,Nampa,ID,83686,799990,4,3.5,Locust Sub,2455,16117,2025,128,326,21,Active,,,https://www.redfin.com/ID/Nampa/4024-E-Steele-Ct-83686/home/191856515,IMLS,98961172,N,Y,43.530434,-116.521228
New Construction Home,,Single Family Residential,7624 W Old School St,Meridian,ID,83646,799900,5,2.5,Meridian,3226,5752,2025,162,248,200,Active,,,https://www.redfin.com/ID/Meridian/7624-W-Old-School-St-83646/home/196518408,Zillow,70FE42D612CD,N,Y,43.6664844,-116.488566
New Construction Plan,,Single Family Residential,Residence 4 Plan,Eagle,ID,83616,799900,4,3.0,Eagle,2458,,,41,325,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-4/home/188403573,Zillow,9ACC696D5BAF,N,Y,43.700082,-116.324639
MLS Listing,,Single Family Residential,10585 W Vega Ct,Star,ID,83669-5546,799900,3,2.5,Shooting Comet,3312,16117,2000,7,242,26,Active,,,https://www.redfin.com/ID/Star/10585-W-Vega-Ct-83669/home/106804004,IMLS,98971260,N,Y,43.6948042,-116.4857817
MLS Listing,,Single Family Residential,5665 S Snowden Ave,Meridian,ID,83642,799900,4,3.5,Shafer View Terrace,2840,9539,2025,29,282,67,Active,January-16-2026 03:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/5665-S-Snowden-Ave-83642/home/195322360,IMLS,98969974,N,Y,43.552957,-116.393283
New Construction Plan,,Single Family Residential,Residence 10 Plan,Eagle,ID,83616,799900,3,2.5,Eagle,2169,,,41,369,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-10/home/199550536,Zillow,36A53D82FE7D,N,Y,43.701066,-116.324067
New Construction Plan,,Single Family Residential,The Fernwood Plan,Meridian,ID,83646,799900,4,2.5,Meridian,3226,,,245,248,200,Active,,,https://www.redfin.com/ID/Meridian/Meridian/The-Fernwood/home/195836064,Zillow,4C7835C47805,N,Y,43.6661043,-116.4904277
MLS Listing,,Single Family Residential,5826 S Cubola Way,Meridian,ID,83642,799900,3,2.5,Sky Mesa,2308,8450,2020,8,347,83,Active,,,https://www.redfin.com/ID/Meridian/5826-S-Cubola-Way-83642/home/168236850,IMLS,98971202,N,Y,43.5519699,-116.3566858
MLS Listing,,Single Family Residential,4632 N Panaro Ave,Meridian,ID,83646,799900,4,3.0,Bridgetower West,3154,11979,2018,1,254,60,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Meridian/4632-N-Panaro-Ave-83646/home/168244318,IMLS,98971799,N,Y,43.6470599,-116.4397899
MLS Listing,,Single Family Residential,873 E Joplin Ln,Eagle,ID,83616,799900,3,2.5,Lakemoor,2252,3833,2022,93,355,173,Active,,,https://www.redfin.com/ID/Eagle/873-E-Joplin-Ln-83616/home/148501633,IMLS,98964132,N,Y,43.6641897,-116.343781
New Construction Home,,Single Family Residential,6684 N Wonder Ave,Meridian,ID,83646,799900,3,3.5,Meridian,2562,,2025,179,312,200,Active,,,https://www.redfin.com/ID/Meridian/6684-N-Wonder-AVE-83646/home/196519993,Zillow,D19B7A125873,N,Y,43.66532516479492,-116.48701477050781
MLS Listing,,Single Family Residential,1153 N Big Tree Ln,Kuna,ID,83634,799900,3,2.0,Kuna - 1100,1680,267894,1963,148,476,,Active,,,https://www.redfin.com/ID/Kuna/1153-N-Big-Tree-Ln-83634/home/106672007,IMLS,98958937,N,Y,43.498215,-116.4466395
MLS Listing,,Single Family Residential,11701 N Rabbitbrush Way,Boise,ID,83714,799900,4,2.5,Cartwright Ranch,2345,3789,2025,73,341,97,Active,,,https://www.redfin.com/ID/Boise/11701-N-Rabbitbrush-Way-83714/home/197670762,IMLS,98966590,N,Y,43.710492,-116.230633
MLS Listing,,Single Family Residential,652 N Morning Glory Ave,Eagle,ID,83616-0000,799900,4,3.0,Sterling Heights,2458,7797,2025,107,325,100,Active,January-17-2026 09:00 AM,January-17-2026 04:30 PM,https://www.redfin.com/ID/Eagle/652-N-Morning-Glory-Ave-83616/home/194178753,IMLS,98963465,N,Y,43.701066,-116.324067
MLS Listing,,Single Family Residential,2391 E Snocreek Dr,Eagle,ID,83616,799900,3,2.5,Sterling Heights,2169,10018,2025,107,369,100,Active,January-17-2026 09:00 AM,January-17-2026 04:30 PM,https://www.redfin.com/ID/Eagle/2391-E-Snocreek-Dr-83616/home/186474057,IMLS,98963423,N,Y,43.699464,-116.324069
MLS Listing,,Vacant Land,6918 S Pear Blossom Ln,Meridian,ID,83642,799900,,,Pear Blossom,,218366,,84,,,Active,,,https://www.redfin.com/ID/Meridian/6918-S-Pear-Blossom-Way-83642/home/198787977,IMLS,98965730,N,Y,43.5406615,-116.4020929
MLS Listing,,Vacant Land,3651 E Clarion Dr,Boise,ID,83712-8574,799900,,,Boulder Heights,,35283,,93,,50,Active,,,https://www.redfin.com/ID/Boise/3651-E-Clarion-Dr-83712/home/146238638,IMLS,98964740,N,Y,43.589857,-116.143074
MLS Listing,,Single Family Residential,916 E Mckinley St,Boise,ID,83712,799900,5,2.0,Krall John Add,2932,6098,1950,23,273,,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/916-E-McKinley-St-83712/home/106649974,IMLS,98970306,N,Y,43.6118997,-116.1825571
MLS Listing,,Single Family Residential,2141 E Thea Dr,Kuna,ID,83634,799900,4,3.0,Indian Creek Ranch,2351,9539,2025,39,340,92,Active,,,https://www.redfin.com/ID/Kuna/2141-E-Thea-Dr-83634/home/186057728,IMLS,98969319,N,Y,43.485272,-116.386455
MLS Listing,,Single Family Residential,11198 W Tara Iti Ln,Kuna,ID,83634-0000,799880,3,2.5,Medallion Greens at Valor,2177,5837,2025,36,367,209,Active,,,https://www.redfin.com/ID/Kuna/11198-W-Tara-Iti-LN-Unknown/home/199608184,IMLS,98969469,N,Y,43.4918307,-116.4201223
MLS Listing,,Single Family Residential,2085 E Blakehurst Ave,Kuna,ID,83634,799880,4,3.0,Lugarno Terra,2527,8015,2025,3,317,58,Active,,,https://www.redfin.com/ID/Kuna/2085-E-Blakehurst-St-83634/home/197670415,IMLS,98971642,N,Y,43.506703,-116.387913
MLS Listing,,Single Family Residential,232 S Fusion Ave,Kuna,ID,83634,799880,5,4.5,Indian Creek Ranch,3860,9365,2025,33,207,92,Active,,,https://www.redfin.com/ID/Kuna/232-S-Fusion-Ave-83634/home/186474240,IMLS,98969703,N,Y,43.486174,-116.384739
New Construction Plan,,Single Family Residential,Riviera Bonus + Bedroom Plan,Kuna,ID,83634,799880,5,3.5,Kuna,3037,,,37,263,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Riviera-Bonus-Bedroom/home/199587833,Zillow,0BE9D87E2882,N,Y,43.4874599,-116.3837357
MLS Listing,,Single Family Residential,1173 W Malbar St,Meridian,ID,83646,799800,4,3.0,Sagarra,2840,5096,2025,140,282,100,Active,,,https://www.redfin.com/ID/Meridian/1173-Malbar-ST-83646/home/196160682,IMLS,98959867,N,Y,43.659427642822266,-116.408203125
MLS Listing,,Single Family Residential,547 Ridge Dr,Nampa,ID,83686-8717,799000,5,3.0,Lakeridge Sub,3529,29185,1962,91,226,,Active,,,https://www.redfin.com/ID/Nampa/547-Ridge-Dr-83686/home/117189333,IMLS,98965029,N,Y,43.5275021,-116.5825477
MLS Listing,,Single Family Residential,12124 W Kind Ln,Kuna,ID,83634-2623,799000,3,2.5,Trilogy,2142,8276,2025,20,373,496,Active,,,https://www.redfin.com/ID/Kuna/12124-W-Kind-Ln-83634/home/186477457,IMLS,98970403,N,Y,43.4969647,-116.3335235
MLS Listing,,Single Family Residential,1188 W Switchgrass Dr,Meridian,ID,83642,799000,5,4.5,Paloma Ridge,3432,10672,2025,33,233,75,Active,,,https://www.redfin.com/ID/Meridian/1188-W-Switchgrass-Dr-83642/home/199638585,IMLS,98969721,N,Y,43.527008,-116.408605
MLS Listing,,Multi-Family (2-4 Unit),1426 E Sharons Loop,Nampa,ID,83686,799000,8,7.0,Sharon's Brookside,3720,17859,2004,76,215,275,Active,,,https://www.redfin.com/ID/Nampa/1426-E-Sharons-Loop-83686/home/116957390,IMLS,98965961,N,Y,43.5566072,-116.5545383
MLS Listing,,Vacant Land,12700 Horseshoe Bend Rd,Eagle,ID,83714,799000,,,Eagle - 0900,,23086,,347,,,Active,,,https://www.redfin.com/ID/Eagle/12700-N-Horseshoe-Bend-Rd-83616/home/194586969,IMLS,98935072,N,Y,43.7206539,-116.3207949
MLS Listing,,Single Family Residential,2182 N Andalusian Ave,Middleton,ID,83644,799000,4,2.5,West Highlands Ranch,3162,12632,2022,8,253,60,Active,,,https://www.redfin.com/ID/Middleton/2182-N-Andalusian-Ave-83644/home/178263089,IMLS,98971133,N,Y,43.723901,-116.638828
New Construction Plan,,Single Family Residential,Summit Plan,Star,ID,83669,797800,3,2.5,Star,2705,,,309,295,,Active,,,https://www.redfin.com/ID/Star/Star/Summit/home/190188518,Zillow,2CFA649A928E,N,Y,43.689815521240234,-116.53251647949219
New Construction Plan,,Single Family Residential,Bluebell Plan,Eagle,ID,83616,796900,3,2.0,Eagle,2188,,,45,364,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Bluebell/home/199470538,Zillow,879509D1C0FC,N,Y,43.7234369,-116.453711
MLS Listing,,Single Family Residential,779 W Buroak Dr,Meridian,ID,83642,796880,4,3.0,Oakwood Estates,2417,9583,2025,88,330,51,Active,,,https://www.redfin.com/ID/Meridian/779-W-Buroak-Dr-83642/home/197356621,IMLS,98965224,N,Y,43.569794,-116.403465
