SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7266 S Pear Blossom Way,Meridian,ID,83642,1299000,4,3.5,Pear Blossom,4095,43995,2011,59,317,183,Active,,,https://www.redfin.com/ID/Meridian/7266-S-Pear-Blossom-Way-83642/home/106658859,IMLS,98967844,N,Y,43.5387015,-116.4021883
MLS Listing,,Single Family Residential,6638 N Big Cedar Way,Meridian,ID,83646,1298000,4,3.0,Spurwing Olive Tree,2718,9408,2019,1,478,240,Active,January-18-2026 01:00 PM,January-18-2026 04:00 PM,https://www.redfin.com/ID/Meridian/6638-N-Big-Cedar-Way-83646/home/160613018,IMLS,98971800,N,Y,43.6649401,-116.4272656
New Construction Plan,,Single Family Residential,Jade Plan,Boise,ID,83714,1297500,3,2.5,Boise,2967,,,310,437,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Jade/home/195015798,Zillow,35E6D91BD8FB,N,Y,43.7292736,-116.299768
MLS Listing,,Single Family Residential,10076 Riverbend Pl,Middleton,ID,83644,1297400,4,3.5,Riverbend Ranch,2469,43560,2019,165,525,4,Active,,,https://www.redfin.com/ID/Middleton/10076-Riverbend-Pl-83644/home/168876891,IMLS,98956968,N,Y,43.6973554,-116.5969058
MLS Listing,,Single Family Residential,8991 Edna Ln,Middleton,ID,83644,1295000,4,4.5,Middleton - 1285,4331,43560,2025,105,299,,Active,,,https://www.redfin.com/ID/Middleton/8991-Edna-Ln-83644/home/191859809,IMLS,98963800,N,Y,43.7433892,-116.5722214
MLS Listing,,Single Family Residential,1842 N Highbury Way,Eagle,ID,83616,1295000,4,3.5,Homestead,3173,13198,2019,1,408,120,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Eagle/1842-N-Highbury-Way-83616/home/168221598,IMLS,98971542,N,Y,43.7084588,-116.4211753
MLS Listing,,Single Family Residential,6299 W Biathlon St,Eagle,ID,83616,1295000,4,3.5,Legacy,3493,11891,2021,40,371,182,Active,,,https://www.redfin.com/ID/Eagle/6299-W-Biathlon-St-83616/home/175926069,IMLS,98969123,N,Y,43.6993373,-116.4325655
MLS Listing,,Single Family Residential,2141 W Beacon Light Rd,Eagle,ID,83616,1295000,4,2.5,Hoffman Sub,3156,87120,1905,56,410,167,Active,,,https://www.redfin.com/ID/Eagle/2141-W-Beacon-Light-Rd-83616/home/106663770,IMLS,98968134,N,Y,43.7202122,-116.3826677
MLS Listing,,Single Family Residential,14189 S Florida Ave,Nampa,ID,83651,1295000,4,3.0,Lone Star Ranch,2845,35719,2021,7,455,50,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Nampa/14189-S-Florida-Ave-83651/home/176205760,IMLS,98971331,N,Y,43.5798535,-116.6634543
MLS Listing,,Single Family Residential,1479 W Oakhampton Dr,Eagle,ID,83616,1295000,4,3.5,Banbury Meadows,4348,14897,2006,37,298,33,Active,,,https://www.redfin.com/ID/Eagle/1479-W-Oakhampton-Dr-83616/home/106678525,IMLS,98969410,N,Y,43.6715137,-116.3722955
MLS Listing,,Single Family Residential,2401 N 26 Th St,Boise,ID,83702,1295000,7,4.0,Dudler Add,4070,7840,1953,104,318,,Active,,,https://www.redfin.com/ID/Boise/2401-N-26th-St-83702/home/106815172,IMLS,98963835,N,Y,43.6418632,-116.2212309
MLS Listing,,Single Family Residential,3343 W Tahoe View St Lot 3/6,Eagle,ID,83616,1294000,4,3.5,Centerra,3219,11238,2025,28,402,183,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/3343-W-Tahoe-View-ST-83616/unit-3-6/home/197958161,IMLS,98970077,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,3366 W Golden Barrel St,Eagle,ID,83616,1290000,4,3.5,Whitehurst,3457,10585,2025,57,373,79,Active,January-17-2026 10:00 AM,January-17-2026 12:00 PM,https://www.redfin.com/ID/Eagle/3366-W-Golden-Barrel-St-83616/home/194182391,IMLS,98968041,N,Y,43.701541,-116.395616
MLS Listing,,Single Family Residential,7065 N Cairnhill Way,Eagle,ID,83616,1289999,3,3.5,Valnova Estates Subdivision,3228,14287,2025,226,400,240,Active,,,https://www.redfin.com/ID/Eagle/7065-N-Cairnhill-Way-83616/home/195991499,IMLS,98949685,N,Y,43.758403,-116.423816
New Construction Plan,,Single Family Residential,Residence 3 Plan,Eagle,ID,83616,1289999,4,3.5,Eagle,3200,,,261,403,166,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-3/home/195559437,Zillow,B7507062F952,N,Y,43.7120361328125,-116.41361236572266
MLS Listing,,Single Family Residential,1643 N Watson Pl,Eagle,ID,83616,1289000,5,4.5,Brookwood (Eagle),4205,10018,2003,42,307,89,Active,,,https://www.redfin.com/ID/Eagle/1643-N-Watson-Pl-83616/home/106714430,IMLS,98969198,N,Y,43.7096225,-116.342033
MLS Listing,,Single Family Residential,7469 W Diamond Lake Dr,Garden City,ID,83714,1289000,4,4.5,Dry Creek Ranch,3697,9147,2024,3,349,120,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Garden-City/7469-W-Diamond-Lake-Dr-83714/home/190610599,IMLS,98971544,N,Y,43.734512,-116.278202
MLS Listing,,Ranch,11752 Old Saw Mill Ln,Middleton,ID,83644,1280000,,,Middleton - 1285,,561052,,42,,,Active,,,https://www.redfin.com/ID/Middleton/11752-Old-Saw-Mill-Ln-83644/home/117132355,IMLS,98969214,N,Y,43.7754801,-116.6278176
MLS Listing,,Single Family Residential,3319 W Tahoe Vw Lot 2/6,Eagle,ID,83616,1275000,3,3.5,Centerra,3011,11238,2026,8,423,183,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/3319-W-Tahoe-VW-83616/unit-2-6/home/197986362,IMLS,98971204,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,3293 W Twin View Ln,Meridian,ID,83642,1274900,6,3.0,Boise SW-Meridian - 0550,3362,203860,1998,74,379,,Active,,,https://www.redfin.com/ID/Meridian/3293-W-Twin-View-Ln-83642/home/106794594,IMLS,98966498,N,Y,43.5666302,-116.4347627
MLS Listing,,Single Family Residential,764 E Ashbourne Ln,Eagle,ID,83616,1270000,4,3.5,Lakemoor,2835,4356,2022,1,448,142,Active,,,https://www.redfin.com/ID/Eagle/764-E-Ashbourne-Ln-83616/home/146076290,IMLS,98971822,N,Y,43.6642535,-116.3450244
New Construction Plan,,Single Family Residential,Harrison Plan,Boise,ID,83714,1262300,5,5.5,Boise,4506,,,310,280,110,Active,,,https://www.redfin.com/ID/Boise/Boise/Harrison/home/195015701,Zillow,1C78F5166B00,N,Y,43.7284226,-116.299358
MLS Listing,,Vacant Land,1800 W Hubbard Rd,Kuna,ID,83634,1250000,,,Kuna - 1100,,212659,,57,,,Active,,,https://www.redfin.com/ID/Kuna/1800-W-Hubbard-Rd-83634/home/106697127,IMLS,98967982,N,Y,43.5190942,-116.4166407
MLS Listing,,Single Family Residential,27463 Iron Horse Dr,Caldwell,ID,83607,1250000,4,3.5,Stadium,2967,53143,2025,39,421,21,Active,,,https://www.redfin.com/ID/Caldwell/27463-Iron-Horse-DR-Unknown/home/198879848,IMLS,98969318,N,Y,43.6629384,-116.6873596
MLS Listing,,Single Family Residential,870 N Creekwater Lot 6 Block 5,Eagle,ID,83616,1250000,3,3.5,Centerra,3100,11238,2026,29,403,183,Active,,,https://www.redfin.com/ID/Eagle/870-N-Creekwater-Ave-83616/unit-6-Block-5/home/199720595,IMLS,98970003,N,Y,43.702797,-116.397724
MLS Listing,,Single Family Residential,3630 S Beverly St,Boise,ID,83709,1250000,4,2.5,Sorenson A T,1816,43560,1975,7,688,,Active,,,https://www.redfin.com/ID/Boise/3630-S-Beverly-St-83709/home/106718255,IMLS,98971281,N,Y,43.569739,-116.2644423
MLS Listing,,Single Family Residential,603 E King Rd,Kuna,ID,83634,1250000,2,2.0,Kuna - 1100,1300,727452,1969,1,962,,Active,,,https://www.redfin.com/ID/Kuna/603-E-King-Rd-83634/home/106649963,IMLS,98971988,N,Y,43.4735659,-116.4062958
MLS Listing,,Single Family Residential,936 N Arlington Dr,Eagle,ID,83616-4752,1250000,5,3.5,Downing Downs,3318,43560,1972,9,377,,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Eagle/936-Arlington-Dr-83616/home/106712993,IMLS,98971030,N,Y,43.7034748,-116.3604698
MLS Listing,,Single Family Residential,5793 S Brian Way,Boise,ID,83716-8850,1250000,3,3.5,Finis Terra,2751,7013,2025,14,454,50,Active,,,https://www.redfin.com/ID/Boise/5793-S-Brian-Way-83716/home/174467903,IMLS,98970740,N,Y,43.5495727,-116.0977962
MLS Listing,,Single Family Residential,5641 W Haughburn Dr,Eagle,ID,83616-1444,1250000,3,2.5,Valnova Estates Subdivision,3012,9496,2025,14,415,240,Active,,,https://www.redfin.com/ID/Eagle/5641-W-Haughburn-Dr-83616/home/197668479,IMLS,98970766,N,Y,43.758548,-116.421615
MLS Listing,,Single Family Residential,12195 S Hawk Haven Ave,Kuna,ID,83634-2601,1250000,4,3.0,Kuna - 1100,2834,265716,1988,43,441,,Active,,,https://www.redfin.com/ID/Kuna/12195-S-Hawk-Haven-Ave-83634/home/106743294,IMLS,98968988,N,Y,43.4925078,-116.2997038
MLS Listing,,Single Family Residential,1697 S Vinnell,Boise,ID,83709,1250000,4,4.5,Ellis Sub,3435,20908,2024,53,364,,Active,,,https://www.redfin.com/ID/Boise/1697-S-Vinnell-St-83709/home/186477249,IMLS,98968320,N,Y,43.5890504,-116.2869512
MLS Listing,,Single Family Residential,4064 W Temple Dr,Eagle,ID,83616,1250000,5,3.5,Foxtail Lakes,4094,20037,2015,30,305,117,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Eagle/4064-W-Temple-Dr-83616/home/109555923,IMLS,98969904,N,Y,43.6671394,-116.404194
MLS Listing,,Single Family Residential,1160 W Hialeah Cir,Eagle,ID,83616,1249990,5,4.0,Downing Downs,3684,44692,1975,57,339,,Active,,,https://www.redfin.com/ID/Eagle/1160-W-Hialeah-Cir-83616/home/106721058,IMLS,98968052,N,Y,43.7055804,-116.3680476
MLS Listing,,Single Family Residential,42 E Shafer View Dr,Meridian,ID,83642,1249900,4,3.5,Shafer View Terrace,3512,30492,2025,33,356,67,Active,January-16-2026 03:00 PM,January-16-2026 05:00 PM,https://www.redfin.com/ID/Meridian/42-E-Shafer-View-Dr-83642/home/197666453,IMLS,98968301,N,Y,43.5518875,-116.3927059
MLS Listing,,Single Family Residential,104 S Gresham Way,Eagle,ID,83616,1249000,3,3.5,Bald Eagle Point,3164,12371,2022,254,395,279,Active,,,https://www.redfin.com/ID/Eagle/104-S-Gresham-Way-83616/home/181147644,IMLS,98946011,N,Y,43.69078,-116.426575
MLS Listing,,Single Family Residential,6101 W Estuary St,Eagle,ID,83616,1249000,4,3.5,Stags Crossing,2881,13068,2025,1,434,121,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Eagle/6101-W-Estuary-St-83616/home/181776536,IMLS,98971992,N,Y,43.71481,-116.429425
New Construction Plan,,Single Family Residential,Residence 4 Plan,Eagle,ID,83616,1249000,4,3.5,Eagle,3229,,,303,387,166,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-4/home/195092574,Zillow,246CB698D10B,N,Y,43.7120361328125,-116.41361236572266
MLS Listing,,Single Family Residential,2106 N Annadale Ave,Eagle,ID,83616,1249000,4,3.5,Kingswood Estates,3229,9975,2025,303,387,167,Active,,,https://www.redfin.com/ID/Eagle/2106-N-Annadale-Ave-83616/home/195088776,IMLS,98939589,N,Y,43.7106358,-116.414263
New Construction Plan,,Single Family Residential,Residence 4 Plan,Eagle,ID,83616,1249000,3,4.5,Eagle,3164,,,82,395,279,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Residence-4/home/195872458,Zillow,E89D92952F8A,N,Y,43.690268,-116.426221
MLS Listing,,Single Family Residential,3070 W Tubac Dr,Meridian,ID,83646,1249000,5,3.5,Bellano Creek,4394,14069,2018,14,284,77,Active,,,https://www.redfin.com/ID/Meridian/3070-W-Tubac-Dr-83646/home/146239256,IMLS,98970385,N,Y,43.6376341,-116.4322015
MLS Listing,,Single Family Residential,3024 E Parulo Dr,Meridian,ID,83642,1248000,3,2.5,Sky Mesa,3240,8276,2022,140,385,83,Active,,,https://www.redfin.com/ID/Meridian/3024-E-Parulo-Dr-83642/home/181146384,IMLS,98959946,N,Y,43.5474973,-116.3556195
MLS Listing,,Single Family Residential,7199 W Waxwing Dr,Garden City,ID,83714,1245194,3,2.5,Dry Creek Ranch,3241,10323,2026,11,384,120,Active,,,https://www.redfin.com/ID/Garden-City/7199-W-Waxwing-Dr-83714/home/197669347,IMLS,98970896,N,Y,43.732606,-116.277403
MLS Listing,,Single Family Residential,13424 N Spring Creek Way,Garden City,ID,83714,1242284,4,3.0,Dry Creek Ranch,3433,12850,2026,11,362,120,Active,,,https://www.redfin.com/ID/Garden-City/13424-N-Spring-Creek-Way-83714/home/197669384,IMLS,98970891,N,Y,43.738766,-116.2927696
New Construction Plan,,Single Family Residential,River Stone Plan,Eagle,ID,83616,1240000,3,2.5,Eagle,1901,,,73,652,208,Active,,,https://www.redfin.com/ID/Eagle/Eagle/River-Stone/home/198865926,Zillow,39740A03DA02,N,Y,43.6829609,-116.3282273
MLS Listing,,Single Family Residential,6282 W Evita St,Eagle,ID,83616,1239500,4,3.5,Stags Crossing,3027,15246,2026,7,409,123,Active,,,https://www.redfin.com/ID/Eagle/6282-W-Evita-St-83616/home/193319119,IMLS,98971297,N,Y,43.720531,-116.431778
MLS Listing,,Single Family Residential,7349 W Feather Edge St,Eagle,ID,83616,1230000,4,4.5,Millstone Farm,3395,9583,2025,1,362,200,Active,January-17-2026 12:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/7349-Feather-Edge-83616/home/196193875,IMLS,98971789,N,Y,43.7736996,-116.3805805
New Construction Plan,,Single Family Residential,Medora Plan,Caldwell,ID,83607,1225000,4,3.5,Caldwell,3260,,,339,376,41,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Medora/home/194684725,Zillow,80D5578096D0,N,Y,43.7346631,-116.6794636
MLS Listing,,Single Family Residential,8982 New Castle Dr,Middleton,ID,83644,1225000,4,4.0,Lansing Meadows,3294,49658,2006,6,372,100,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Middleton/8982-New-Castle-Dr-83644/home/117118513,IMLS,98971416,N,Y,43.7132943,-116.5662344
MLS Listing,,Single Family Residential,5390 W Yarnell St,Eagle,ID,83616,1225000,5,4.5,Beaconwood,3937,14461,2025,46,311,74,Active,,,https://www.redfin.com/ID/Eagle/5390-W-Yarnell-St-83616/home/197671425,IMLS,98968754,N,Y,43.71821,-116.420804
MLS Listing,,Single Family Residential,11216 S Kingsbarn Ln,Kuna,ID,83634,1224880,4,3.5,Medallion at Valor,3104,9016,2025,70,395,222,Active,,,https://www.redfin.com/ID/Kuna/11216-S-Kingsbarn-Ln-83634/home/197668555,IMLS,98966883,N,Y,43.50086212158203,-116.31588745117188
MLS Listing,,Single Family Residential,8300 Hwy 20/26,Nampa,ID,83687,1224625,4,3.5,Nampa NE (87) - 1250,7552,108028,1905,365,162,,Active,,,https://www.redfin.com/ID/Nampa/8300-Highway-20-26-83687/home/117531076,IMLS,98933328,N,Y,43.6638582,-116.5589406
MLS Listing,,Single Family Residential,462 Joy Ave,Middleton,ID,83614,1213000,3,2.5,River Walk Crossing,2527,22215,2025,312,480,75,Active,,,https://www.redfin.com/ID/Middleton/462-Joy-Ave-83644/home/191858593,IMLS,98938528,N,Y,43.700122,-116.609417
New Construction Plan,,Single Family Residential,Atworth Plan,Eagle,ID,83616,1203995,5,5.5,Eagle,4769,,,319,252,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Atworth/home/194925788,Zillow,6B043DAA6174,N,Y,43.70722961425781,-116.36239624023438
MLS Listing,,Single Family Residential,10142 Airpark Loop Rd,Melba,ID,83641,1200000,3,2.0,Sunrise Skypark,1522,67953,2000,26,788,75,Active,,,https://www.redfin.com/ID/Melba/10142-Airpark-Loop-83641/home/106625702,IMLS,98970197,N,Y,43.4209589,-116.7077677
MLS Listing,,Single Family Residential,9770 Farner Rd,Nampa,ID,83686-9148,1200000,3,3.0,Nampa South (86) - 1260,2717,433422,2000,177,442,,Active,,,https://www.redfin.com/ID/Nampa/9770-Farner-Rd-83686/home/116746206,IMLS,98954678,N,Y,43.515507,-116.690124
MLS Listing,,Single Family Residential,6431 Raptor Ridge Ln,Melba,ID,83641,1200000,3,2.5,Melba - 1265,2727,272685,2025,94,440,,Active,,,https://www.redfin.com/ID/Melba/6431-Raptor-Ridge-Ln-83641/home/196887766,IMLS,98964667,N,Y,43.416386,-116.52201
MLS Listing,,Single Family Residential,2294 N Annadale Ave,Eagle,ID,83616,1200000,3,2.0,Kingswood Estates,2700,10018,2026,1,444,167,Active,,,https://www.redfin.com/ID/Eagle/2294-N-Annadale-Ave-83616/home/197670213,IMLS,98971844,N,Y,43.7124346,-116.4140727
MLS Listing,,Vacant Land,TBD Pearl,Eagle,ID,83616,1200000,,,Eagle - 0900,,1021482,,213,,,Active,,,https://www.redfin.com/ID/Eagle/TBD-Pearl-83616/home/196120487,IMLS,98951309,N,Y,43.7736996,-116.3805805
MLS Listing,,Single Family Residential,5373 W Haughburn Dr,Eagle,ID,83616-1444,1200000,3,2.5,Valnova Estates Subdivision,3012,9583,2025,125,398,240,Active,,,https://www.redfin.com/ID/Eagle/5373-W-Haughburn-Dr-83616/home/195955417,IMLS,98960669,N,Y,43.759834,-116.419168
MLS Listing,,Condo/Co-op,1112 W Main St #603,Boise,ID,83702-5113,1199900,2,2.0,Royal Plaza,2417,,2008,85,496,827,Active,,,https://www.redfin.com/ID/Boise/1112-W-Main-St-83702/unit-603/home/106657771,IMLS,98965534,N,Y,43.6178997,-116.2072609
MLS Listing,,Single Family Residential,9580 S Prairie Falcon Ave,Nampa,ID,83686,1199900,4,4.5,Osprey Estates,3454,35283,2025,70,347,60,Active,,,https://www.redfin.com/ID/Nampa/9580-S-Prairie-Falcon-Ave-83686/home/191856550,IMLS,98966945,N,Y,43.512065,-116.533726
MLS Listing,,Single Family Residential,3479 W Barefoot St,Eagle,ID,83616,1199900,4,3.5,Creekwater,2712,10193,2020,1,442,150,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Eagle/3479-W-Barefoot-St-83616/home/109558512,IMLS,98971772,N,Y,43.7041182,-116.397148
MLS Listing,,Single Family Residential,1695 N Black Forest Way,Eagle,ID,83616,1199900,4,3.5,Homestead,3263,19602,2018,12,368,107,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Eagle/1695-N-Black-Forest-Way-83616/home/144981867,IMLS,98970249,N,Y,43.7067935,-116.4170498
MLS Listing,,Vacant Land,17276 11th Ave N,Nampa,ID,83651,1199000,,,Nampa South (86) - 1260,,307969,,582,,,Active,,,https://www.redfin.com/ID/Nampa/17276-11th-Ave-83687/home/117314506,IMLS,98913967,N,Y,43.6232658,-116.5318242
MLS Listing,,Vacant Land,2661 N Dalton Ln,Boise,ID,83704,1199000,,,Home Acres,,74923,,238,,,Active,,,https://www.redfin.com/ID/Boise/2661-N-Dalton-Ln-83704/home/106665046,IMLS,98948300,N,Y,43.6292976,-116.2971311
MLS Listing,,Single Family Residential,5171 W Kloe Ct #809,Boise,ID,83714,1198600,3,2.5,Avimor,2695,18295,2024,44,445,105,Active,,,https://www.redfin.com/ID/Boise/5171-W-Kloe-Ct-83714/unit-809/home/196082524,IMLS,98968930,N,Y,43.7880239,-116.2557604
MLS Listing,,Single Family Residential,1519 W Jefferson St,Boise,ID,83702,1198000,6,4.0,B C O T,4103,6098,1904,74,292,,Active,,,https://www.redfin.com/ID/Boise/1519-W-Jefferson-St-83702/home/106661212,IMLS,98966493,N,Y,43.6223949,-116.2107195
MLS Listing,,Single Family Residential,1049 N Gracie Ave Lot 1/7,Eagle,ID,83616,1198000,4,3.5,Centerra,2810,12719,2026,8,426,183,Active,,,https://www.redfin.com/ID/Unknown/1049-N-Gracie-Ave-83616/unit-1-7/home/199982956,IMLS,98971231,N,Y,43.704486,-116.395597
MLS Listing,,Single Family Residential,3505 W Barefoot St,Eagle,ID,83616,1198000,4,3.5,Creekwater,3588,10193,2022,7,334,150,Active,January-17-2026 02:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Eagle/3505-W-Barefoot-St-83616/home/109558738,IMLS,98971258,N,Y,43.7041634,-116.3974794
MLS Listing,,Single Family Residential,10260 Piper Ln,Caldwell,ID,83600-0000,1195000,4,3.0,El Paso Reserve Minor Subdivision,2521,218235,2026,99,474,29,Active,,,https://www.redfin.com/ID/Caldwell/10260-Piper-Ln-83607/home/188141636,IMLS,98964208,N,Y,43.833307,-116.695407
MLS Listing,,Single Family Residential,1485 W Oakhampton Dr,Eagle,ID,83616,1195000,4,3.5,Banbury Meadows,4121,15420,2005,2,290,33,Active,January-18-2026 12:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Eagle/1485-W-Oakhampton-Dr-83616/home/106731325,IMLS,98971686,N,Y,43.6715426,-116.372589
MLS Listing,,Single Family Residential,280 N Boulder Ridge Way,Eagle,ID,83616,1195000,4,3.0,Benari Estates,3030,10454,2025,1,394,124,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Eagle/280-N-Boulder-Ridge-Way-83616/home/195421964,IMLS,98971913,N,Y,43.697578,-116.376823
New Construction Home,,Single Family Residential,2298 N Buhrstone Pl,Eagle,ID,83616,1190000,4,3.5,Eagle,3038,,2025,77,392,,Active,,,https://www.redfin.com/ID/Eagle/2298-N-Buhrstone-PL-83616/home/199910777,Zillow,860D16163526,N,Y,43.71033477783203,-116.44339752197266
MLS Listing,,Single Family Residential,2158 N Annadale Ave,Eagle,ID,83616,1189999,4,3.5,Kingswood Estates,3200,9975,2025,255,372,167,Active,,,https://www.redfin.com/ID/Eagle/2158-N-Annadale-Ave-83616/home/195559320,IMLS,98945919,N,Y,43.711077,-116.414276
MLS Listing,,Single Family Residential,18613 Prescott,Nampa,ID,83687,1185000,5,4.0,Nampa NE (87) - 1250,3848,67518,2025,127,308,,Active,,,https://www.redfin.com/ID/Nampa/18613-Prescott-Ln-83687/home/117155389,IMLS,98961347,N,Y,43.6430647,-116.5438405
MLS Listing,,Single Family Residential,10889 W Cruden Bay Ln,Kuna,ID,83634,1185000,3,2.5,Medallion at Valor,2526,8407,2025,207,469,221,Active,,,https://www.redfin.com/ID/Kuna/10889-W-Cruden-Bay-Ln-83634/home/195025720,IMLS,98951912,N,Y,43.500269,-116.318083
New Construction Plan,,Single Family Residential,Bannock Plan,Garden City,ID,83714,1183300,3,2.5,Garden City,2695,,,161,439,133,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Bannock/home/196945566,Zillow,A2A911BFAE2E,N,Y,43.7730915,-116.2633678
MLS Listing,,Single Family Residential,13153 N Horseshoe Bend Rd,Boise,ID,83714,1182000,3,2.0,Eagle - 0900,2120,218235,1973,274,558,,Active,,,https://www.redfin.com/ID/Boise/13153-N-Horseshoe-Bend-Rd-83714/home/106649312,IMLS,98940814,N,Y,43.7248128,-116.3143393
MLS Listing,,Single Family Residential,12343 Whitechapel Way,Nampa,ID,83686,1180000,4,3.5,Carriage Hill,4647,23958,2003,84,254,119,Active,,,https://www.redfin.com/ID/Nampa/12343-Whitechapel-Way-83686/home/116608328,IMLS,98965746,N,Y,43.5518232,-116.6193661
MLS Listing,,Single Family Residential,14198 N Woodpecker Ave,Garden City,ID,83714,1179900,3,3.5,Dry Creek Ranch,3072,9801,2025,230,384,120,Active,,,https://www.redfin.com/ID/Garden-City/14198-N-Woodpecker-Ave-83714/home/195964935,IMLS,98949256,N,Y,43.733494,-116.2771407
MLS Listing,,Single Family Residential,1197 N Cove Colony Way,Eagle,ID,83616,1175000,4,3.5,The Colony,3046,45563,2001,45,386,75,Active,,,https://www.redfin.com/ID/Eagle/1197-N-Cove-Colony-Way-83616/home/106730728,IMLS,98968833,N,Y,43.7058124,-116.3920131
MLS Listing,,Single Family Residential,19011 N Eaglestone Pl,Garden City,ID,83714-2010,1175000,4,3.0,Avimor,3054,20603,2020,42,385,172,Active,,,https://www.redfin.com/ID/Garden-City/19011-N-Eaglestone-Pl-83714/home/168205506,IMLS,98969162,N,Y,43.7764224,-116.2599712
MLS Listing,,Single Family Residential,5503 W Yarnell St,Eagle,ID,83669,1174990,5,4.5,Beaconwood,3937,15638,2025,56,298,74,Active,,,https://www.redfin.com/ID/Eagle/5503-W-Yarnell-St-83616/home/197671418,IMLS,98968140,N,Y,43.717901,-116.42242
MLS Listing,,Single Family Residential,866 N Danville Ave Lot 6/4,Eagle,ID,83616,1174900,4,3.0,Centerra,2721,10454,2025,8,432,183,Active,,,https://www.redfin.com/ID/Eagle/866-N-Danville-AVE-Unknown/unit-6-4/home/193891102,IMLS,98971135,N,Y,43.6954424,-116.3540138
MLS Listing,,Single Family Residential,5231 N Sorrento Dr,Boise,ID,83704,1174837,4,4.5,San Marino Park,3520,9583,1971,29,334,,Active,,,https://www.redfin.com/ID/Boise/5231-N-Sorrento-Dr-83704/home/106686758,IMLS,98970009,N,Y,43.6524209,-116.2916132
MLS Listing,,Single Family Residential,6774 Saddle Bred Way,Star,ID,83669,1172408,5,4.5,River Park Estates,3968,10454,2025,32,295,220,Active,,,https://www.redfin.com/ID/Star/6774-Saddle-Bred-Way-83669/home/191858635,IMLS,98969802,N,Y,43.689499,-116.528986
MLS Listing,,Single Family Residential,530 Joy Ave,Middleton,ID,83644-1158,1172000,5,3.5,River Walk Crossing,2677,21780,2025,312,438,75,Active,,,https://www.redfin.com/ID/Middleton/530-Joy-Ave-83644/home/191858590,IMLS,98938527,N,Y,43.698994,-116.609413
MLS Listing,,Single Family Residential,840 N Danville Ave Lot 7/4,Eagle,ID,83616,1169900,4,3.5,Centerra,2710,10541,2025,63,432,183,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Unknown/840-N-Danville-Ave-83616/unit-7-4/home/199620805,IMLS,98967652,N,Y,43.702582,-116.396501
MLS Listing,,Multi-Family (2-4 Unit),6726 W Overland,Boise,ID,83709,1168899,6,7.5,Randolph-Robert,3871,10018,2023,176,302,,Active,,,https://www.redfin.com/ID/Boise/6726-W-Overland-Rd-83709/home/145195452,IMLS,98955688,N,Y,43.5903288,-116.265925
MLS Listing,,Single Family Residential,6814 Big Wood Way,Star,ID,83669-9999,1164900,3,3.5,River Park Estates,3065,10018,2026,84,380,220,Active,,,https://www.redfin.com/ID/Star/6814-Big-Wood-Way-83669/home/191858668,IMLS,98965751,N,Y,43.688309,-116.530031
