SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4680 N Maplestone Ave,Meridian,ID,83646-4928,549900,4,2.5,The Oaks,2136,6969,2012,10,257,29,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Meridian/4680-N-Maplestone-Ave-83646/home/106692081,IMLS,98970989,N,Y,43.6475939,-116.4541292
MLS Listing,,Single Family Residential,911 W Brumback,Boise,ID,83702,549900,3,2.0,Hyde Park Sub,1418,4791,1935,8,388,,Active,,,https://www.redfin.com/ID/Boise/911-W-Brumback-St-83702/home/106712113,IMLS,98971169,N,Y,43.630908,-116.1993939
MLS Listing,,Single Family Residential,419 Hidden Mill Ct,Middleton,ID,83644,549900,3,2.0,Hidden Mill,2268,7840,2025,200,242,50,Active,,,https://www.redfin.com/ID/Middleton/419-Hidden-Mill-Ct-83644/home/196237888,IMLS,98952995,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,6060 S Hope Ave,Meridian,ID,83642,549900,3,2.5,Pinnacle,1975,4181,2025,74,278,83,Active,,,https://www.redfin.com/ID/Meridian/6060-S-Hope-Ave-83642/home/186478779,IMLS,98966517,N,Y,43.5496458,-116.3778895
MLS Listing,,Single Family Residential,10302 Stony Oak Ct,Nampa,ID,83687,549900,3,3.0,Arbor,2316,6795,2025,28,237,67,Active,,,https://www.redfin.com/ID/Nampa/10302-Stony-Oak-St-83687/home/186221292,IMLS,98970121,N,Y,43.63836,-116.599284
MLS Listing,,Single Family Residential,5282 N Schumann Ave,Meridian,ID,83646,549900,4,2.0,Vienna Woods,2092,8276,2002,45,263,51,Active,,,https://www.redfin.com/ID/Meridian/5282-N-Schumann-Ave-83646/home/106653885,IMLS,98968870,N,Y,43.6528051,-116.3676896
MLS Listing,,Single Family Residential,9376 S Egg Hbr,Kuna,ID,83634,549900,3,2.0,Patagonia,1920,5749,2025,273,286,58,Active,,,https://www.redfin.com/ID/Kuna/9376-S-Egg-Harbor-Ave-83634/home/195456251,IMLS,98943567,N,Y,43.5193855,-116.3784117
MLS Listing,,Condo/Co-op,1620 W Bannock St #403,Boise,ID,83702,549900,1,1.0,Mccartys Sub,864,,2024,44,636,260,Active,January-31-2026 12:00 PM,January-31-2026 02:00 PM,https://www.redfin.com/ID/Boise/1620-W-Bannock-St-83702/unit-403/home/186232207,IMLS,98968923,N,Y,43.6225855,-116.2121687
MLS Listing,,Single Family Residential,10285 Stony Oak Ct,Nampa,ID,83687,549900,3,3.0,Arbor,2316,6490,2025,28,237,67,Active,,,https://www.redfin.com/ID/Nampa/10285-Stony-Oak-St-83687/home/186221284,IMLS,98970115,N,Y,43.637859,-116.59894
MLS Listing,,Single Family Residential,10415 Stony Oak St,Nampa,ID,83687,549900,3,3.0,Arbor,2316,6534,2025,127,237,67,Active,,,https://www.redfin.com/ID/Nampa/10415-Stony-Oak-St-83687/home/186221272,IMLS,98961266,N,Y,43.637851,-116.601501
MLS Listing,,Single Family Residential,1334 E Andes Dr,Kuna,ID,83634,549900,3,2.0,Patagonia,1878,5749,2025,84,293,58,Active,January-17-2026 01:00 PM,January-17-2026 05:00 PM,https://www.redfin.com/ID/Kuna/1334-E-Andes-Dr-83634/home/194228653,IMLS,98965642,N,Y,43.5181576,-116.3773377
MLS Listing,,Single Family Residential,4559 S Courvoisier Pl,Meridian,ID,83642-9180,549900,3,2.0,Shelburne,1827,5662,2025,93,301,75,Active,,,https://www.redfin.com/ID/Meridian/4559-S-Courvoisier-Pl-83642/home/186474661,IMLS,98964736,N,Y,43.5635601,-116.343228
MLS Listing,,Single Family Residential,1621 N Howry St,Boise,ID,83706,549900,2,2.0,Cruzen Mtn View,1560,6098,1940,6,353,,Active,,,https://www.redfin.com/ID/Boise/1621-N-Howry-St-83706/home/106796229,IMLS,98971398,N,Y,43.6199953,-116.2413601
MLS Listing,,Single Family Residential,4652 N Alameda Creek Ave,Meridian,ID,83646,549900,3,2.5,Lincoln Creek,1825,5749,2025,310,301,67,Active,,,https://www.redfin.com/ID/Meridian/4652-N-Alameda-Creek-Ave-83646/home/195011515,IMLS,98938770,N,Y,43.647258,-116.47523
MLS Listing,,Single Family Residential,20 S Mesa Vista Dr,Boise,ID,83705,549900,3,1.0,Mesa Vista,1912,11325,1947,1,288,,Active,January-18-2026 01:00 PM,January-18-2026 03:00 PM,https://www.redfin.com/ID/Boise/20-S-Mesa-Vista-Dr-83705/home/106791298,IMLS,98971941,N,Y,43.5975439,-116.2078448
MLS Listing,,Single Family Residential,702 S Opal St,Boise,ID,83705,549888,3,2.0,Better Homes Ad,1719,5227,1946,95,320,,Active,,,https://www.redfin.com/ID/Boise/702-S-Opal-St-83705/home/106658786,IMLS,98964621,N,Y,43.5980416,-116.2145577
MLS Listing,,Single Family Residential,7808 E Meriwether Dr,Nampa,ID,83687,549639,4,3.5,Franklin Village North,3064,7143,2026,14,179,50,Active,,,https://www.redfin.com/ID/Nampa/7808-E-Meriwether-DR-83687/home/199914977,IMLS,98970726,N,Y,43.622501373291016,-116.5488510131836
MLS Listing,,Single Family Residential,10395 Stony Oak St,Nampa,ID,83687,549300,3,2.5,Arbor,2380,6446,2025,73,231,67,Active,,,https://www.redfin.com/ID/Nampa/10395-Stony-Oak-St-83687/home/186221274,IMLS,98966622,N,Y,43.637853,-116.601093
MLS Listing,,Single Family Residential,4585 W Everest St,Meridian,ID,83646,549000,5,2.5,Trilogy,2710,8102,2019,71,203,35,Active,,,https://www.redfin.com/ID/Meridian/4585-W-Everest-St-83646/home/167169978,IMLS,98966828,N,Y,43.6613576,-116.451013
MLS Listing,,Townhouse,114 E Pennsylvania St,Boise,ID,83706,549000,4,2.5,Boise 23,1766,914,2025,52,311,140,Active,January-23-2026 11:00 AM,January-23-2026 03:00 PM,https://www.redfin.com/ID/Boise/114-E-Pennsylvania-St-83706/home/194179600,IMLS,98968476,N,Y,43.586304,-116.182728
MLS Listing,,Single Family Residential,421 Morning Sun Dr,Nampa,ID,83686,549000,3,2.0,Morning Sun (Nampa),1726,10890,1996,181,318,13,Active,,,https://www.redfin.com/ID/Nampa/421-Morning-Sun-Dr-83686/home/117522146,IMLS,98955139,N,Y,43.5449647,-116.578119
MLS Listing,,Single Family Residential,6113 S Roaring River Ave,Boise,ID,83709,549000,4,2.5,Sequoia Ridge,2124,7840,2006,35,258,33,Active,,,https://www.redfin.com/ID/Boise/6113-S-Roaring-River-Ave-83709/home/106708908,IMLS,98969644,N,Y,43.547393,-116.3253817
MLS Listing,,Townhouse,118 E Pennsylvania St,Boise,ID,83706,549000,4,2.5,Boise 23,1766,914,2025,56,311,140,Active,January-23-2026 11:00 AM,January-23-2026 03:00 PM,https://www.redfin.com/ID/Boise/118-E-Pennsylvania-St-83706/home/106655521,IMLS,98968096,N,Y,43.58628,-116.1823312
MLS Listing,,Single Family Residential,15128 Steel Cloud Ave,Caldwell,ID,83607,549000,3,2.5,Passero Ridge,2473,9844,2025,159,222,83,Active,,,https://www.redfin.com/ID/Caldwell/15128-Steel-Cloud-Ave-83607/home/191858241,IMLS,98957713,N,Y,43.591582,-116.68525
MLS Listing,,Single Family Residential,1343 W Thoroughbred St,Middleton,ID,83644,549000,4,3.0,Meadows at West Highlands,2473,12545,2026,49,222,71,Active,,,https://www.redfin.com/ID/Middleton/1343-W-Thoroughbred-ST-Unknown/home/199413901,IMLS,98968699,N,Y,43.7068281,-116.6201357
MLS Listing,,Single Family Residential,607 Boise St,Middleton,ID,83644,548999,3,1.0,Hawthorn,1050,22651,1961,399,523,,Active,,,https://www.redfin.com/ID/Middleton/607-Boise-St-83644/home/116797135,IMLS,98931160,N,Y,43.7030626,-116.6141324
MLS Listing,,Single Family Residential,1300 Lake Lowell Ave,Nampa,ID,83686,549000,4,2.5,Nampa South (86) - 1260,3072,37461,1989,152,179,,Active,January-17-2026 11:00 AM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/1300-Lake-Lowell-Ave-83686/home/116759137,IMLS,98958519,N,Y,43.5621248,-116.5968437
MLS Listing,,Single Family Residential,11691 S Glory Ln,Kuna,ID,83634,549000,2,2.0,Trilogy,1663,6621,2024,20,330,496,Active,,,https://www.redfin.com/ID/Kuna/11691-S-Glory-Ln-83634/home/186477458,IMLS,98970404,N,Y,43.496536,-116.333812
MLS Listing,,Single Family Residential,7949 E Bunker Hill St,Nampa,ID,83687,549000,3,2.0,Franklin Village,2228,5227,2017,9,246,35,Active,,,https://www.redfin.com/ID/Nampa/7949-E-Bunker-Hill-St-83687/home/143362616,IMLS,98971105,N,Y,43.6172539,-116.5526353
MLS Listing,,Single Family Residential,4309 N Marylebone Way,Boise,ID,83713,549000,4,3.0,Combes Park,2318,10933,1978,1,237,8,Active,,,https://www.redfin.com/ID/Boise/4309-N-Marylebone-Way-83713/home/106655576,IMLS,98971969,N,Y,43.643888,-116.333068
MLS Listing,,Single Family Residential,9003 W Tamworth Dr,Star,ID,83669,549000,3,2.0,Heirloom Ridge,1857,6534,2025,56,296,75,Active,,,https://www.redfin.com/ID/Star/9003-W-Tamworth-Dr-83669/home/197665865,IMLS,98968250,N,Y,43.699959,-116.465935
MLS Listing,,Single Family Residential,9081 W Shumard St,Star,ID,83669,548995,3,2.5,Heirloom Ridge,2247,9365,2026,6,244,75,Active,,,https://www.redfin.com/ID/Star/9081-W-Shumard-St-83669/home/197665882,IMLS,98971386,N,Y,43.704765,-116.466879
New Construction Plan,,Single Family Residential,Forest Plan,Caldwell,ID,83607,548995,4,3.0,Caldwell,2668,,,545,206,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Forest/home/190763162,Zillow,26F72ACD548F,N,Y,43.59517288208008,-116.68553924560547
MLS Listing,,Single Family Residential,2095 W Ibis Dr,Nampa,ID,83686,548900,3,2.0,Heron Ridge,1926,9147,2025,121,285,50,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/2095-W-Ibis-Dr-83686/home/186218924,IMLS,98961876,N,Y,43.545976,-116.606061
MLS Listing,,Single Family Residential,1712 E Grayson St,Meridian,ID,83642,548900,3,2.0,Grayson Subdivision,1900,6534,2026,30,289,65,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Meridian/1712-E-Grayson-St-83642/home/194183475,IMLS,98969915,N,Y,43.5619587,-116.373086
New Construction Plan,,Single Family Residential,Plan 2617 Plan,Meridian,ID,83642,548900,4,2.5,Meridian,2617,,,766,210,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-2617/home/189466831,Zillow,206BD2B37D38,N,Y,43.5739179,-116.3716246
MLS Listing,,Single Family Residential,1935 W Bittern St,Nampa,ID,83686,548900,3,2.0,Heron Ridge,1926,9147,2025,169,285,50,Active,January-17-2026 01:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Nampa/1935-W-Bittern-St-83686/home/191856418,IMLS,98956623,N,Y,43.544901,-116.603917
New Construction Plan,,Single Family Residential,Payette 2371 Plan,Meridian,ID,83646,547900,4,3.0,Meridian,2371,,,94,231,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Payette-2371/home/198592496,Zillow,93E3D85508E2,N,Y,43.66809844970703,-116.51270294189453
MLS Listing,,Single Family Residential,6530 E Lucy Dr,Eagle,ID,83629,547880,3,2.0,Avimor,1735,4660,2025,37,316,133,Active,,,https://www.redfin.com/ID/Eagle/6530-Lucy-Ct-83616/home/198040345,IMLS,98969446,N,Y,43.7448945,-116.3571113
MLS Listing,,Single Family Residential,1407 S Roosevelt,Boise,ID,83705,547500,4,2.0,Boise Bench - 0400,2040,7840,1954,77,268,,Active,,,https://www.redfin.com/ID/Boise/1407-S-Roosevelt-St-83705/home/106653004,IMLS,98966310,N,Y,43.5912298,-116.2339348
New Construction Plan,,Single Family Residential,Milan Plan,Kuna,ID,83634,547000,3,2.0,Kuna,1702,,,318,321,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Milan/home/188913743,Zillow,078224B2A6F1,N,Y,43.4984828,-116.3307108
MLS Listing,,Single Family Residential,1120 Woods Bog Ct,Middleton,ID,83644,546990,5,3.0,Kestrel Estates,2636,10018,2025,95,208,41,Active,,,https://www.redfin.com/ID/Middleton/1120-Woods-Bog-Ct-83644/home/196890186,IMLS,98964542,N,Y,43.749493,-116.584251
New Construction Plan,,Single Family Residential,Hemlock Plan,Meridian,ID,83646,546990,3,2.5,Meridian,2382,,,372,230,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Hemlock/home/191972563,Zillow,06D2BF584116,N,Y,43.6585939,-116.4439786
New Construction Plan,,Single Family Residential,Yorktown Plan,Middleton,ID,83644,546990,4,2.5,Middleton,2933,,,55,186,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Yorktown/home/199255695,Zillow,5A6B005CBEA8,N,Y,43.714351,-116.646159
MLS Listing,,Single Family Residential,1353 S Sabrina Ave,Kuna,ID,83634,546950,5,3.0,Rockaway Cove,3030,7535,2026,75,181,50,Active,,,https://www.redfin.com/ID/Kuna/1353-S-Sabrina-Ave-83634/home/198809160,IMLS,98966472,N,Y,43.4762559,-116.4165654
MLS Listing,,Single Family Residential,4412 Portofino Way,Caldwell,ID,83607,546900,4,3.0,Soterra,2810,8712,2026,110,195,90,Active,,,https://www.redfin.com/ID/Caldwell/4412-Portofino-Way-83607/home/196889729,IMLS,98963135,N,Y,43.6301223,-116.7008111
New Construction Plan,,Single Family Residential,Proclaim Plan,Kuna,ID,83634,546900,3,2.5,Kuna,2141,,,118,255,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Proclaim/home/188278859,Zillow,9C616F81CBA6,N,Y,43.4958561,-116.3289
New Construction Plan,,Single Family Residential,Pinehurst Plan,Garden City,ID,83714,546000,3,2.0,Garden City,1943,,,534,281,250,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Pinehurst/home/191849908,Zillow,2C453720D390,N,Y,43.79642105102539,-116.26443481445312
MLS Listing,,Single Family Residential,7266 W Rygate Dr,Boise,ID,83714,545990,4,2.5,Seville,2250,4443,2025,21,243,73,Active,,,https://www.redfin.com/ID/Boise/7266-W-Rygate-Dr-83714/home/199800535,IMLS,98970378,N,Y,43.6833243,-116.2792141
New Construction Home,,Single Family Residential,7266 W Rygate Dr Unit LFS0XK,Boise,ID,83714,545990,3,2.5,Lfs0xk Boise,2250,,2025,44,243,,Active,,,https://www.redfin.com/ID/Boise/7266-W-Rygate-Dr-83714/unit-LFS0XK/home/196322082,Zillow,D5342140D3F1,N,Y,43.6833243,-116.2792141
New Construction Plan,,Townhouse,Unit 2-A Plan,Eagle,ID,83616,545900,3,2.5,Eagle,1733,,,421,315,,Active,,,https://www.redfin.com/ID/Eagle/Eagle/Unit-2-A/home/188417887,Zillow,CF476B637E99,N,Y,43.692811,-116.34998
MLS Listing,,Vacant Land,TBD - 10.9ac Airbase Rd,Mountain Home,ID,83647,545000,,,Mtn Home-Elmore - 1500,,474804,,17,,,Active,,,https://www.redfin.com/ID/Mountain-Home/TBD-10-9ac-Airbase-Rd-83647/home/199890631,IMLS,98970556,N,Y,43.1267247,-115.7165258
MLS Listing,,Single Family Residential,3179 N Cherry Laurel Way,Star,ID,83669,545000,3,2.0,Roselands,2001,7100,2015,43,272,40,Active,January-18-2026 01:00 PM,January-18-2026 04:00 PM,https://www.redfin.com/ID/Star/3179-N-Cherry-Laurel-Way-83669/home/106719198,IMLS,98969006,N,Y,43.7208979,-116.4978924
MLS Listing,,Townhouse,10157 W Southerland Dr,Boise,ID,83709,545000,3,2.5,Ebb and Flow Subdivision,1920,3484,2026,3,284,55,Active,,,https://www.redfin.com/ID/Boise/10157-W-Southerland-Dr-83709/home/200029976,IMLS,98971584,N,Y,43.5885396,-116.3092601
MLS Listing,,Single Family Residential,12602 S Teano Ave,Nampa,ID,83686,545000,3,2.0,Carriage Hill West,2128,9016,2022,60,256,77,Active,,,https://www.redfin.com/ID/Nampa/12602-S-Teano-Ave-83686/home/175712555,IMLS,98967772,N,Y,43.5555463,-116.6318668
New Construction Plan,,Single Family Residential,Streamsong Plan,Garden City,ID,83714,545000,3,2.0,Garden City,1802,,,491,302,250,Active,,,https://www.redfin.com/ID/Garden-City/Garden-City/Streamsong/home/191849906,Zillow,68087EC2BBC1,N,Y,43.79642105102539,-116.26443481445312
MLS Listing,,Mobile/Manufactured Home,2382 E Syringa,Eagle,ID,83616,545000,3,2.0,Randall Acres S,1680,43560,1974,35,324,,Active,,,https://www.redfin.com/ID/Eagle/2382-E-Syringa-St-83616/home/106784642,IMLS,98969645,N,Y,43.6915616,-116.3251973
MLS Listing,,Single Family Residential,733 W Ramsbrook,Meridian,ID,83646,545000,4,2.5,Cedarcreek,2881,5227,2009,9,189,37,Active,,,https://www.redfin.com/ID/Meridian/733-W-Ramsbrook-St-83646/home/106711364,IMLS,98971029,N,Y,43.6487138,-116.4026176
New Construction Plan,,Single Family Residential,Rachel Plan,Wthgee Meridian,ID,83642,544995,4,3.0,Meridian,2553,,,290,213,,Active,,,https://www.redfin.com/ID/Wthgee-Meridian/Meridian/Rachel/home/195204047,Zillow,DA0534C23E50,N,Y,43.527342,-116.412227
New Construction Plan,,Single Family Residential,Paisley Plan,Meridian,ID,83646,544995,3,2.0,Meridian,2348,,,513,232,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Paisley/home/192163324,Zillow,EA4A318680E5,N,Y,43.6501639,-116.464357
New Construction Plan,,Single Family Residential,Spruce Plan,Middleton,ID,83644,544990,4,2.5,Middleton,3065,,,78,178,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Spruce/home/198820994,Zillow,9A289FFC8961,N,Y,43.728240966796875,-116.61921691894531
New Construction Plan,,Single Family Residential,Crest RV Plan,Kuna,ID,83634,544900,3,2.5,Kuna,2630,,,92,207,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Crest-RV/home/198627685,Zillow,B2F3644BB081,N,Y,43.476200103759766,-116.41400146484375
MLS Listing,,Single Family Residential,1315 S Bobby Ave,Kuna,ID,83634,544900,3,2.5,Rockaway Cove,2630,6882,2026,40,207,50,Active,,,https://www.redfin.com/ID/Kuna/1315-S-Bobby-Ave-83634/home/199480574,IMLS,98969270,N,Y,43.4765775,-116.4156734
MLS Listing,,Single Family Residential,6064 S Apex Ave,Meridian,ID,83642,544900,3,2.5,Pinnacle,1975,4181,2025,74,276,83,Active,,,https://www.redfin.com/ID/Meridian/6064-S-Apex-Ave-83642/home/186478807,IMLS,98966520,N,Y,43.5494265,-116.3789954
MLS Listing,,Single Family Residential,6059 S Aspiration Ave,Meridian,ID,83642,544900,3,2.5,Pinnacle,1975,4181,2024,416,276,83,Active,,,https://www.redfin.com/ID/Meridian/6059-S-Aspiration-Ave-83642/home/186478768,IMLS,98930072,N,Y,43.5494288,-116.3773193
MLS Listing,,Single Family Residential,2027 Travelers Ct,Middleton,ID,83644,543990,4,3.0,Crossing at Meadow Park,2807,7840,2026,97,194,50,Active,,,https://www.redfin.com/ID/Middleton/2027-Travelers-CT-Unknown/home/198574621,IMLS,98964497,N,Y,43.72112274169922,-116.60530090332031
MLS Listing,,Single Family Residential,1014 W Switchgrass Dr,Meridian,ID,83634,542995,3,2.5,Paloma Ridge,2247,9844,2026,92,242,75,Active,,,https://www.redfin.com/ID/Meridian/1014-W-Switchgrass-Dr-83642/home/199742677,IMLS,98964836,N,Y,43.527535,-116.406853
MLS Listing,,Single Family Residential,10264 Stony Oak Ct,Nampa,ID,83687,542900,3,2.5,Arbor,2380,7492,2024,73,228,67,Active,,,https://www.redfin.com/ID/Nampa/10264-Stony-Oak-St-83687/home/186221288,IMLS,98966617,N,Y,43.63844,-116.598447
