SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Home,,Single Family Residential,717 N Tessa Ave,Meridian,ID,83642,423897,4,2.5,Meridian,1873,,2025,138,226,,Active,,,https://www.redfin.com/ID/Meridian/717-N-Tessa-Ln-83642/home/196047073,Zillow,A5F95FBA3800,N,Y,43.6113288,-116.4523274
MLS Listing,,Single Family Residential,333 W Willow Dale Dr,Kuna,ID,83634,423528,3,3.0,Sera Sole,1666,5575,2025,72,254,55,Active,,,https://www.redfin.com/ID/Kuna/333-W-Willow-Dale-Dr-83634/home/195418642,IMLS,98966696,N,Y,43.483665,-116.4192837
MLS Listing,,Single Family Residential,2839 E Valley Wind St,Kuna,ID,83634,422990,4,2.0,Ledgestone,1860,5488,2025,140,227,50,Active,,,https://www.redfin.com/ID/Kuna/2839-E-Valley-Wind-St-83634/home/197547303,IMLS,98959910,N,Y,43.513296,-116.378464
MLS Listing,,Single Family Residential,3005 S Maple Ranch Way,Nampa,ID,83687,422990,3,2.5,Seven Maples Ranch,1851,4791,2025,17,229,46,Active,,,https://www.redfin.com/ID/Nampa/3005-S-Maple-Ranch-Way-83686/home/196892451,IMLS,98970581,N,Y,43.5404582,-116.5276461
MLS Listing,,Single Family Residential,5526 S Donaway Ave,Meridian,ID,83642,422990,3,2.0,Gran Prado,1694,6664,2025,140,250,54,Active,,,https://www.redfin.com/ID/Meridian/5526-S-Donaway-Ave-83642/home/194183430,IMLS,98959908,N,Y,43.5546719,-116.434248
MLS Listing,,Single Family Residential,9313 W Blue Lace St,Nampa,ID,83687,422990,4,2.0,Solano Place,2025,6098,2025,64,209,53,Active,,,https://www.redfin.com/ID/Nampa/9313-W-Blue-Lace-St-83687/home/196890849,IMLS,98967533,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,2994 E Mossy Creek Dr,Kuna,ID,83634,422990,3,2.0,Ledgestone,1694,5488,2025,32,250,50,Active,,,https://www.redfin.com/ID/Kuna/2994-E-Mossy-Creek-Dr-83634/home/199646785,IMLS,98969755,N,Y,43.514422,-116.376758
MLS Listing,,Single Family Residential,4195 E Woodmurra St,Meridian,ID,83642,422990,3,2.5,Centerville,1650,3441,2025,158,256,58,Active,,,https://www.redfin.com/ID/Meridian/4195-E-Woodmurra-St-83642/home/196974042,IMLS,98957768,N,Y,43.5604867,-116.3419833
New Construction Plan,,Single Family Residential,The Snowbrush Plan,Caldwell,ID,83605,422990,4,2.0,Caldwell,2046,,,360,207,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/The-Snowbrush/home/188411035,Zillow,658EB2539768,N,Y,43.650871,-116.6216968
MLS Listing,,Townhouse,1722 N Timathy Ln Unit 32/1,Boise,ID,83713,422400,4,3.5,Forester,1909,1001,2025,225,221,135,Active,,,https://www.redfin.com/ID/Boise/1722-N-Timathy-Ln-83713/unit-32-1/home/195999862,IMLS,98949852,N,Y,43.620758,-116.323817
New Construction Plan,,Single Family Residential,Plan 1667 Plan,Nampa,ID,83687,422000,4,2.0,Nampa,1667,,,491,253,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-1667/home/192520866,Zillow,A05B9095A4BD,N,Y,43.634887,-116.565543
MLS Listing,,Single Family Residential,18398 N Sparkleberry Ave,Nampa,ID,83687,422000,4,2.0,Sweetwater Glen,1667,7405,2026,40,253,77,Active,,,https://www.redfin.com/ID/Nampa/18398-N-Sparkleberry-Ave-83687/home/196891014,IMLS,98969278,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,349 N Madrone Ave,Kuna,ID,83634,421990,4,2.0,Madrone Heights,1860,4965,2025,46,227,42,Active,,,https://www.redfin.com/ID/Kuna/349-N-Madrone-Ave-83634/home/199431969,IMLS,98968767,N,Y,43.491484,-116.441123
New Construction Plan,,Single Family Residential,Birch Plan,Middleton,ID,83644,421990,3,2.0,Middleton,1620,,,78,260,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Birch/home/198820992,Zillow,2C8572179700,N,Y,43.728240966796875,-116.61921691894531
PAST SALE,,Single Family Residential,TBD N Onaway Ave,Nampa,ID,83687,,,,,,,,,,,Off Market,,,https://www.redfin.com/ID/Nampa/TBD-N-Onaway-Ave-83687/home/195127815,IMLS,,N,Y,43.6300478,-116.5624396
MLS Listing,,Single Family Residential,1100 N Peakhurt Ave,Kuna,ID,83634,421990,3,2.0,Ashton Estates,1408,5009,2026,26,300,29,Active,,,https://www.redfin.com/ID/Kuna/1100-N-Peakhurt-Ave-83634/home/199742601,IMLS,98970193,N,Y,43.498363,-116.3849651
New Construction Plan,,Single Family Residential,Brooke Plan,Nampa,ID,83687,420990,3,2.0,Nampa,2286,,,294,184,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Brooke/home/195178450,Zillow,F0CA231DAC0D,N,Y,43.62703323364258,-116.6010971069336
MLS Listing,,Single Family Residential,18390 N Sweet William Ave,Nampa,ID,83687,420990,4,2.0,Solano Place,1860,7840,2025,4,226,53,Active,,,https://www.redfin.com/ID/Nampa/18390-N-Sweet-William-Ave-83687/home/196890885,IMLS,98971460,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,311 N Cranesbill Ave,Kuna,ID,83634,420990,4,2.0,Madrone Heights,1860,5140,2025,46,226,42,Active,,,https://www.redfin.com/ID/Kuna/311-N-Cranesbill-Ave-83634/home/199431966,IMLS,98968766,N,Y,43.491213,-116.439228
New Construction Plan,,Single Family Residential,Amethyst Plan,Caldwell,ID,83687,420990,3,2.5,Caldwell,2270,,,151,185,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Amethyst/home/188390192,Zillow,F612777A5233,N,Y,43.655464,-116.608189
MLS Listing,,Single Family Residential,7335 S Bungalow Ave,Meridian,ID,83642,420990,3,2.5,Whisper Meadows,1650,5749,2025,21,255,42,Active,,,https://www.redfin.com/ID/Meridian/7335-S-Bungalow-Ave-83642/home/199792565,IMLS,98970354,N,Y,43.538074,-116.415807
MLS Listing,,Single Family Residential,7439 S Menzingers Ave,Meridian,ID,83642,420990,3,2.0,Whisper Meadows,1694,5749,2025,64,249,42,Active,,,https://www.redfin.com/ID/Meridian/7439-S-Menzingers-Ave-83642/home/199067219,IMLS,98967492,N,Y,43.537258,-116.414739
MLS Listing,,Single Family Residential,3768 E Jamestown Dr,Nampa,ID,83686,420990,4,2.0,New York Landing,1860,8712,2025,56,226,58,Active,,,https://www.redfin.com/ID/Nampa/3768-E-Jamestown-Dr-83686/home/196888068,IMLS,98968163,N,Y,43.500385,-116.612158
New Construction Plan,,Single Family Residential,Plan 2326 Plan,Nampa,ID,83687,420990,4,2.0,Nampa,2326,,,270,181,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2326/home/195474629,Zillow,5EBB69A42B2B,N,Y,43.554183,-116.5140599
New Construction Plan,,Single Family Residential,Hudson Plan,Meridian,ID,83646,420990,2,2.0,Meridian,1424,,,311,296,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Hudson/home/195000031,Zillow,10699FF4748D,N,Y,43.6369086,-116.3769345
MLS Listing,,Single Family Residential,18423 N Sparkleberry Ave,Nampa,ID,83687,420800,3,2.0,Sweetwater Glen,1474,6534,2026,40,285,77,Active,,,https://www.redfin.com/ID/Nampa/18423-N-Sparkleberry-Ave-83687/home/196891022,IMLS,98969277,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,7667 E Westing House St,Nampa,ID,83687,420724,3,2.5,Franklin Village North,1700,6054,2025,158,247,46,Active,,,https://www.redfin.com/ID/Nampa/7667-E-Westing-House-ST-83687/home/196994405,IMLS,98957839,N,Y,43.62285232543945,-116.54685974121094
MLS Listing,,Single Family Residential,6091 S Lowland View Way,Boise,ID,83709,420000,3,2.0,Sequoia Grove,1424,8276,2004,91,295,29,Active,,,https://www.redfin.com/ID/Boise/6091-S-Lowland-View-Way-83709/home/106762491,IMLS,98965079,N,Y,43.5476882,-116.3277473
MLS Listing,,Single Family Residential,218 N 19th St,Boise,ID,83702,420000,2,1.0,Mccartys Sub,751,1742,1910,2,559,,Active,,,https://www.redfin.com/ID/Boise/218-N-19th-St-83702/home/106712358,IMLS,98971714,N,Y,43.623474,-116.2149151
MLS Listing,,Townhouse,11067 W Shelborne St,Boise,ID,83709,420000,3,2.0,Hazelwood Twnhs,1438,3049,2021,30,292,78,Active,,,https://www.redfin.com/ID/Boise/11067-W-Shelborne-St-83709/home/181150091,IMLS,98969944,N,Y,43.545598,-116.320104
MLS Listing,,Single Family Residential,11389 W Tiekel River St,Nampa,ID,83686,419999,3,2.0,Copper River Basin - Nampa,1694,7840,2022,8,248,31,Active,,,https://www.redfin.com/ID/Nampa/11389-W-Tiekel-River-St-83686/home/176204307,IMLS,98971117,N,Y,43.5631373,-116.6205565
MLS Listing,,Single Family Residential,8490 W Millcreek Ct,Star,ID,83669,419995,3,2.0,Heirloom Ridge,1558,5314,2026,88,270,75,Active,,,https://www.redfin.com/ID/Star/8490-W-Millcreek-Dr-83669/home/198715658,IMLS,98965203,N,Y,43.7012832,-116.47849
MLS Listing,,Single Family Residential,7265 S Menzingers Ave,Meridian,ID,83642,419990,3,2.0,Whisper Meadows,1699,5706,2025,51,247,42,Active,,,https://www.redfin.com/ID/Meridian/7265-S-Menzingers-Ave-83642/home/199289941,IMLS,98968592,N,Y,43.538619,-116.414748
MLS Listing,,Single Family Residential,3292 E Fitz Roy Ct,Kuna,ID,83634,419990,3,2.0,Bellaro Springs,1408,4617,2026,33,298,67,Active,,,https://www.redfin.com/ID/Kuna/3292-E-Fitz-Roy-St-83634/home/199554785,IMLS,98969714,N,Y,43.5167179,-116.3814858
MLS Listing,,Single Family Residential,4988 S Amorita Ave,Meridian,ID,83642,419990,3,2.5,Centerville,1650,3441,2025,151,255,58,Active,,,https://www.redfin.com/ID/Meridian/4988-S-Amorita-Ave-83642/home/197197548,IMLS,98958545,N,Y,43.559527,-116.340733
MLS Listing,,Single Family Residential,9038 W Camellia St,Nampa,ID,83687,419990,4,2.0,Magnolia Estates,1860,7405,2025,56,226,73,Active,,,https://www.redfin.com/ID/Nampa/9038-W-Camellia-St-83687/home/196890941,IMLS,98968152,N,Y,43.6362417,-116.5743344
MLS Listing,,Single Family Residential,3423 E Red Maple Ct,Nampa,ID,83686,419990,3,2.0,Seven Maples Ranch,1699,6534,2025,64,247,46,Active,,,https://www.redfin.com/ID/Nampa/3423-E-Red-Maple-Ct-83686/home/196892491,IMLS,98967474,N,Y,43.5384146,-116.5289626
MLS Listing,,Single Family Residential,18404 N Sweet William Ave,Nampa,ID,83687,419990,4,2.5,Solano Place,1893,7840,2025,17,222,53,Active,,,https://www.redfin.com/ID/Nampa/18404-N-Sweet-William-Ave-83687/home/196890886,IMLS,98970583,N,Y,43.606514,-116.527359
New Construction Plan,,Single Family Residential,Plan 1961 Modeled Plan,Meridian,ID,83642,419990,3,2.5,Meridian,1961,,,800,214,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1961-Modeled/home/187259905,Zillow,E6587CA014A9,N,Y,43.568215,-116.402303
New Construction Plan,,Single Family Residential,Plan 2221 Modeled Plan,Nampa,ID,83687,419990,3,2.5,Nampa,2221,,,269,189,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2221-Modeled/home/194972864,Zillow,4DB93599CADE,N,Y,43.554183,-116.5140599
MLS Listing,,Single Family Residential,18460 N Sweet William Ave,Nampa,ID,83687,419990,3,2.0,Solano Place,1694,8276,2025,28,248,53,Active,,,https://www.redfin.com/ID/Nampa/18460-N-Sweet-William-Ave-83687/home/196890890,IMLS,98970092,N,Y,43.606514,-116.527359
MLS Listing,,Single Family Residential,2255 E Misty Falls St,Kuna,ID,83634,419990,3,2.0,Ashton Estates,1408,5009,2026,28,298,29,Active,,,https://www.redfin.com/ID/Kuna/2255-E-Misty-Falls-St-83634/home/199582557,IMLS,98970132,N,Y,43.4981225,-116.3857755
MLS Listing,,Single Family Residential,9081 W Violet St,Nampa,ID,83687,419990,4,2.5,Magnolia Estates,1893,6969,2025,53,222,73,Active,,,https://www.redfin.com/ID/Nampa/9081-W-Violet-St-83687/home/196890931,IMLS,98968359,N,Y,43.6365018,-116.5750782
MLS Listing,,Single Family Residential,TBD W Audrey Acres Dr Unit Orchard Lot 8 Block 2,Nampa,ID,83686,419990,3,2.0,Audrey Acres,1800,10759,2026,61,233,55,Active,,,https://www.redfin.com/ID/Nampa/TBD-W-Brookwood-Ct-83686/unit-Orchard-Lot-8-Block-2/home/199675389,IMLS,98967741,N,Y,43.5584924,-116.5908228
New Construction Plan,,Single Family Residential,The Pacific Plan,Middleton,ID,83644,419990,3,2.0,Middleton,1805,,,8,233,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Pacific/home/199981935,Zillow,4884B4DAAE35,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Single Family Residential,284 N Cranesbill Ave,Kuna,ID,83634,419990,4,2.0,Madrone Heights,2025,5662,2025,130,207,42,Active,,,https://www.redfin.com/ID/Kuna/284-N-Cranesbill-Ave-83634/home/197716493,IMLS,98960899,N,Y,43.491059,-116.438996
MLS Listing,,Single Family Residential,3040 N Arroyo Vista Way,Kuna,ID,83634,419990,3,2.0,Arroyo Vista,1694,5619,2025,116,248,58,Active,,,https://www.redfin.com/ID/Kuna/3040-N-Arroyo-Vista-Way-83634/home/197671264,IMLS,98962412,N,Y,43.516392,-116.448819
