SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2550 W Fallon Lp,Nampa,ID,83651,394990,3,2.5,Clearcreek,1471,4356,2025,53,269,67,Active,,,https://www.redfin.com/ID/Nampa/2550-W-Fallon-Loop-83651/home/199290475,IMLS,98968413,N,Y,43.5724352,-116.6120923
MLS Listing,,Single Family Residential,1763 Webb Brook St,Middleton,ID,83644,394990,3,2.0,Kestrel Estates,1522,8712,2025,64,260,41,Active,,,https://www.redfin.com/ID/Middleton/1763-Webb-Brook-St-83644/home/196890207,IMLS,98967523,N,Y,43.749493,-116.584251
MLS Listing,,Single Family Residential,11545 W Sammi St,Nampa,ID,83651,394990,3,2.0,Sunnyvale West,1446,7753,2025,65,273,50,Active,,,https://www.redfin.com/ID/Nampa/11545-W-Sammi-St-83651/home/195416510,IMLS,98967327,N,Y,43.598825,-116.625362
MLS Listing,,Single Family Residential,348 N Meadowsweet Ave,Kuna,ID,83634,394990,3,2.0,Madrone Heights,1447,5096,2025,64,273,42,Active,,,https://www.redfin.com/ID/Kuna/348-N-Meadowsweet-Ave-83634/home/199067341,IMLS,98967515,N,Y,43.491474,-116.439934
MLS Listing,,Single Family Residential,2900 E Boulder Basin Dr,Kuna,ID,83634,394990,3,2.5,Ledgestone,1696,4399,2025,56,233,50,Active,,,https://www.redfin.com/ID/Kuna/2900-E-Boulder-Basin-Dr-83634/home/199245835,IMLS,98968188,N,Y,43.513953,-116.377708
MLS Listing,,Single Family Residential,39 S Sweetgrass Ave,Nampa,ID,83651,394990,3,2.5,Clearcreek,1471,4356,2025,87,269,67,Active,,,https://www.redfin.com/ID/Nampa/39-S-Sweetgrass-Ave-83651/home/198734271,IMLS,98965367,N,Y,43.5731463,-116.6125153
MLS Listing,,Single Family Residential,2272 W Penstemon St,Kuna,ID,83634,394990,3,2.0,Madrone Heights,1447,5357,2025,76,273,42,Active,,,https://www.redfin.com/ID/Kuna/2272-W-Penstemon-St-83634/home/198833542,IMLS,98966412,N,Y,43.491747,-116.441984
New Construction Plan,,Single Family Residential,Cypress Plan,Mountain Home,ID,83647,394990,3,2.5,Mountain Home,2412,,,71,164,,Active,,,https://www.redfin.com/ID/Mountain-Home/Mountain-Home/Cypress/home/194999958,Zillow,5A1A809B839B,N,Y,43.114776611328125,-115.69271087646484
MLS Listing,,Single Family Residential,19439 Snowyside Way,Caldwell,ID,83605,394990,3,2.0,Mason Creek,2009,7143,2026,28,197,50,Active,,,https://www.redfin.com/ID/Caldwell/19439-Snowyside-Way-83605/home/196890556,IMLS,98970149,N,Y,43.664948,-116.641769
MLS Listing,,Single Family Residential,2963 E Mossy Creek Dr,Kuna,ID,83634,394990,3,2.5,Ledgestone,1696,4399,2025,21,233,50,Active,,,https://www.redfin.com/ID/Kuna/2963-E-Mossy-Creek-Dr-83634/home/199792027,IMLS,98970348,N,Y,43.51445,-116.377189
MLS Listing,,Single Family Residential,16272 Fill Ave,Caldwell,ID,83607,394990,4,2.0,Guches Place,1860,6098,2025,171,212,50,Active,,,https://www.redfin.com/ID/Caldwell/16272-Fill-Ave-83607/home/196682963,IMLS,98956253,N,Y,43.60963,-116.66007
New Construction Plan,,Single Family Residential,Plan 1882 Plan,Kuna,ID,83634,394990,3,2.0,Kuna,1882,,,93,210,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Plan-1882/home/198569568,Zillow,BC4F47E1D023,N,Y,43.485227,-116.403263
MLS Listing,,Single Family Residential,2308 E Elm Grove Dr,Nampa,ID,83686,394900,3,2.0,Shady Grove,1574,6534,2017,97,251,33,Active,,,https://www.redfin.com/ID/Nampa/2308-E-Elm-Grove-Dr-83686/home/143363798,IMLS,98964481,N,Y,43.5571003,-116.5436091
MLS Listing,,Townhouse,716 S Calhoun Ln,Star,ID,83669,394880,2,2.5,Crystal Springs Estates,1289,1785,2025,107,306,167,Active,,,https://www.redfin.com/ID/Star/716-S-Calhoun-Ln-83669/home/197669528,IMLS,98963413,N,Y,43.6873961,-116.4637872
New Construction Plan,,Single Family Residential,Villa (A) Plan,Star,ID,83669,394880,2,2.5,Star,1289,,,117,306,,Active,,,https://www.redfin.com/ID/Star/Star/Villa-A/home/197270710,Zillow,3FEF901C5D88,N,Y,43.687649,-116.463801
MLS Listing,,Single Family Residential,1579 Witt,Mountain Home,ID,83647,393624,3,2.5,Silverstone North,1880,5662,2025,399,209,50,Active,,,https://www.redfin.com/ID/Mountain-Home/1579-Witt-83647/home/193911841,IMLS,98931233,N,Y,43.1143684387207,-115.69449615478516
MLS Listing,,Single Family Residential,10095 Longtail Dr,Nampa,ID,83687,393533,3,2.0,Adams Ridge,1466,6141,2025,47,268,50,Active,,,https://www.redfin.com/ID/Nampa/10095-Longtail-Dr-83687/home/196337208,IMLS,98968738,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,3047 S Maple Ranch Way,Nampa,ID,83686,392990,3,2.5,Seven Maples Ranch,1471,4791,2025,51,267,46,Active,,,https://www.redfin.com/ID/Nampa/3047-S-Maple-Ranch-Way-83686/home/196892454,IMLS,98968566,N,Y,43.5401541,-116.5279159
New Construction Plan,,Single Family Residential,Plan 1515 Plan,Meridian,ID,83642,392990,3,2.0,Meridian,1515,,,800,259,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1515/home/187182734,Zillow,491476858B14,N,Y,43.568215,-116.402303
MLS Listing,,Single Family Residential,2465 W Pollinator Dr,Kuna,ID,83634,392350,3,2.0,Thunder Rock,1217,7274,2025,70,322,90,Active,,,https://www.redfin.com/ID/Kuna/2465-W-Pollinator-DR-Unknown/home/197290190,IMLS,98958854,N,Y,43.516815185546875,-116.44302368164062
New Construction Plan,,Single Family Residential,Aris Plan,Middleton,ID,83644,391995,3,2.0,Middleton,1558,,,602,252,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/Aris/home/190904641,Zillow,D56C52F7B00C,N,Y,43.7231076,-116.6383002
MLS Listing,,Single Family Residential,2978 E Boulder Basin Dr,Kuna,ID,83634,391990,3,2.5,Ledgestone,1563,4399,2025,88,251,50,Active,,,https://www.redfin.com/ID/Kuna/2978-E-Boulder-Basin-Dr-83634/home/198727778,IMLS,98965265,N,Y,43.513558,-116.377022
New Construction Plan,,Single Family Residential,Plan 2135 Plan,Nampa,ID,83687,391990,4,2.0,Nampa,2135,,,328,184,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2135/home/194820740,Zillow,A580C397A568,N,Y,43.6545068,-116.5528788
MLS Listing,,Single Family Residential,177 W Omphale St,Kuna,ID,83634,391990,3,2.0,Sera Sole,1620,4878,2025,59,242,55,Active,,,https://www.redfin.com/ID/Kuna/177-W-Omphale-St-83634/home/197666401,IMLS,98967829,N,Y,43.484310150146484,-116.41594696044922
New Construction Plan,,Single Family Residential,Crestwood Plan,Caldwell,ID,83687,391990,3,2.0,Caldwell,2009,,,113,195,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Crestwood/home/188400280,Zillow,63F78C8D4778,N,Y,43.655464,-116.608189
New Construction Plan,,Single Family Residential,Plan 2018 Plan,Caldwell,ID,83605,390990,3,2.0,Caldwell,2018,,,449,194,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/Plan-2018/home/193305361,Zillow,A8334820AB62,N,Y,43.6711117,-116.6185815
MLS Listing,,Single Family Residential,2510 W Fallon Lp,Nampa,ID,83651,390990,3,2.5,Clearcreek,1471,4356,2025,4,266,67,Active,,,https://www.redfin.com/ID/Nampa/2510-W-Fallon-Loop-83651/home/200009302,IMLS,98971478,N,Y,43.5724371,-116.6113346
MLS Listing,,Single Family Residential,298 N Meadowsweet Ave,Kuna,ID,83634,390990,3,2.0,Madrone Heights,1364,5140,2025,76,287,42,Active,,,https://www.redfin.com/ID/Kuna/298-N-Meadowsweet-Ave-83634/home/198833552,IMLS,98966416,N,Y,43.491073,-116.439934
MLS Listing,,Single Family Residential,4403 Belethor Ave,Caldwell,ID,83605,390990,4,2.0,Greenmont,2009,6011,2025,145,195,54,Active,,,https://www.redfin.com/ID/Caldwell/4403-Belethor-AVE-83605/home/197355729,IMLS,98959284,N,Y,43.63264465332031,-116.67457580566406
MLS Listing,,Single Family Residential,352 N Cranesbill Ave,Kuna,ID,83634,390990,3,2.0,Madrone Heights,1447,5270,2025,81,270,42,Active,,,https://www.redfin.com/ID/Kuna/352-N-Cranesbill-Ave-83634/home/198801933,IMLS,98965861,N,Y,43.491602,-116.438949
MLS Listing,,Single Family Residential,629 S Kiser Ave,Boise,ID,83709,390000,3,2.0,Rivendell Estates,1195,6534,2010,1,326,13,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Boise/629-S-Kiser-Ave-83709/home/106655666,IMLS,98971782,N,Y,43.5990972,-116.3261119
MLS Listing,,Vacant Land,172 N Timber Wolf Pl,Eagle,ID,83616,390000,,,Shingle Creek,,17075,,31,,100,Active,,,https://www.redfin.com/ID/Eagle/172-N-Timber-Wolf-Pl-83616/home/196137366,IMLS,98969839,N,Y,43.6978112,-116.3844078
MLS Listing,,Single Family Residential,13779 Paraiso,Caldwell,ID,83607,390000,4,2.5,Milagro,1650,6534,2004,1,236,17,Active,,,https://www.redfin.com/ID/Caldwell/13779-Paraiso-St-83607/home/116913285,IMLS,98971989,N,Y,43.6140803,-116.6686102
MLS Listing,,Single Family Residential,18 S Franklin Park,Boise,ID,83709,390000,3,1.0,Franklin Park,1135,10759,1962,29,344,,Active,,,https://www.redfin.com/ID/Boise/18-S-Franklin-Park-Dr-83709/home/106786273,IMLS,98970019,N,Y,43.6036723,-116.2628021
MLS Listing,,Single Family Residential,3660 S Alice Falls Ave,Nampa,ID,83686,389999,3,2.0,River Meadow,1690,6098,2019,15,231,27,Active,,,https://www.redfin.com/ID/Nampa/3660-S-Alice-Falls-Ave-83686/home/168873971,IMLS,98970055,N,Y,43.5341323,-116.5133797
New Construction Plan,,Single Family Residential,Birch Plan,Nampa,ID,83687,389990,3,2.0,Nampa,1620,,,293,241,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Birch/home/195189406,Zillow,12F14A4FA831,N,Y,43.6199706,-116.546966
New Construction Plan,,Single Family Residential,Plan 1646 Modeled Plan,Nampa,ID,83687,389990,3,2.0,Nampa,1646,,,269,237,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-1646-Modeled/home/194972847,Zillow,4842090AFCCE,N,Y,43.554183,-116.5140599
MLS Listing,,Single Family Residential,2943 E Mossy Creek Dr,Kuna,ID,83634,389990,3,2.5,Ledgestone,1563,4399,2025,21,250,50,Active,,,https://www.redfin.com/ID/Kuna/2943-E-Mossy-Creek-Dr-83634/home/199791839,IMLS,98970347,N,Y,43.514586,-116.377427
MLS Listing,,Single Family Residential,10777 Rutland St,Caldwell,ID,83605,389990,3,2.5,Valencia Village,1775,3920,2025,56,220,50,Active,,,https://www.redfin.com/ID/Caldwell/10777-Rutland-St-83605/home/199245632,IMLS,98968172,N,Y,43.6561665,-116.6089377
MLS Listing,,Townhouse,908 W Woodpine St,Meridian,ID,83646-6059,389990,3,2.5,Woodburn,1604,4181,2020,1,243,41,Active,,,https://www.redfin.com/ID/Meridian/908-W-Woodpine-St-83646/home/106782857,IMLS,98971944,N,Y,43.6362759,-116.4049167
MLS Listing,,Single Family Residential,18346 N Trumpet Lily Ave,Nampa,ID,83687,389990,3,2.0,Solano Place,1120,6969,2025,116,348,53,Active,,,https://www.redfin.com/ID/Nampa/18346-N-Trumpet-Lily-Ave-83687/home/196890882,IMLS,98962406,N,Y,43.63864,-116.578099
MLS Listing,,Townhouse,926 W Woodpine St,Meridian,ID,83646-6059,389990,3,2.5,Woodburn,1604,3615,2020,11,243,41,Active,,,https://www.redfin.com/ID/Meridian/926-W-Woodpine-St-83646/home/106680565,IMLS,98970943,N,Y,43.6362777,-116.4051738
New Construction Plan,,Single Family Residential,Everest Plan,Kuna,ID,83634,389990,3,2.5,Kuna,1762,,,39,221,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Everest/home/198916787,Zillow,D7AB5BE66278,N,Y,43.4838856,-116.4159087
New Construction Plan,,Single Family Residential,Plan 2330 Plan,Nampa,ID,83687,389990,4,2.5,Nampa,2330,,,314,167,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-2330/home/194972805,Zillow,811C34D3423A,N,Y,43.554183,-116.5140599
MLS Listing,,Single Family Residential,11187 Bluefield Dr,Caldwell,ID,83605,389990,3,2.0,Shadow Glen,1408,7840,2026,20,277,50,Active,,,https://www.redfin.com/ID/Caldwell/11187-Bluefield-Dr-83605/home/199687499,IMLS,98970390,N,Y,43.651131,-116.61826
MLS Listing,,Townhouse,961 W Apple Pine St,Meridian,ID,83646-6058,389990,3,2.5,Woodburn,1604,3615,2020,3,243,41,Active,January-17-2026 11:00 AM,January-17-2026 01:00 PM,https://www.redfin.com/ID/Meridian/961-W-Apple-Pine-St-83646/home/106710347,IMLS,98971583,N,Y,43.6368181,-116.4057373
MLS Listing,,Single Family Residential,10851 Rutland St,Caldwell,ID,83605,389990,3,2.5,Valencia Village,1597,3920,2025,32,244,50,Active,,,https://www.redfin.com/ID/Caldwell/10851-Rutland-St-83605/home/199644762,IMLS,98969746,N,Y,43.6561624,-116.6103617
MLS Listing,,Townhouse,975 W Apple Pine St,Meridian,ID,83646-6058,389990,3,2.5,Woodburn,1604,4181,2020,1,243,39,Active,,,https://www.redfin.com/ID/Meridian/975-W-Apple-Pine-St-83646/home/106674651,IMLS,98971945,N,Y,43.636821,-116.4059753
MLS Listing,,Single Family Residential,868 Strike Eagle St,Mountain Home,ID,83647,389990,4,2.0,Thunderbolt Landing,2025,6969,2025,53,193,40,Active,,,https://www.redfin.com/ID/Mountain-Home/868-Strike-Eagle-St-83647/home/199291192,IMLS,98968441,N,Y,43.15207290649414,-115.69088745117188
New Construction Plan,,Single Family Residential,The Keizer Plan,Middleton,ID,83644,389990,3,2.0,Middleton,1692,,,8,230,,Active,,,https://www.redfin.com/ID/Middleton/Middleton/The-Keizer/home/199982010,Zillow,93B32E11AB6D,N,Y,43.729339599609375,-116.63092803955078
MLS Listing,,Single Family Residential,18332 N Trumpet Lily Ave,Nampa,ID,83687,389990,3,2.0,Solano Place,1207,6969,2025,116,323,53,Active,,,https://www.redfin.com/ID/Nampa/18332-N-Trumpet-Lily-Ave-83687/home/196890883,IMLS,98962407,N,Y,43.63864,-116.578099
MLS Listing,,Single Family Residential,3042 E Boulder Basin Dr,Kuna,ID,83634,389990,3,2.5,Ledgestone,1563,4312,2025,56,250,50,Active,,,https://www.redfin.com/ID/Kuna/3042-E-Boulder-Basin-Dr-83634/home/199245925,IMLS,98968196,N,Y,43.513229,-116.376429
MLS Listing,,Single Family Residential,10797 Rutland St,Caldwell,ID,83605,389990,3,2.5,Valencia Village,1471,3920,2025,32,265,50,Active,,,https://www.redfin.com/ID/Caldwell/10797-Rutland-St-83605/home/199644761,IMLS,98969743,N,Y,43.6561655,-116.6092965
MLS Listing,,Townhouse,916 W Woodpine St,Meridian,ID,83646-6059,389990,3,2.5,Woodburn,1604,4181,2020,11,243,41,Active,,,https://www.redfin.com/ID/Meridian/916-W-Woodpine-St-83646/home/106764899,IMLS,98970942,N,Y,43.6362773,-116.405049
New Construction Plan,,Single Family Residential,The Edgewood Plan,Kuna,ID,83634,389990,3,2.0,Kuna,1408,,,41,277,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/The-Edgewood/home/199554780,Zillow,055B98BFEC76,N,Y,43.4962079,-116.3870071
MLS Listing,,Single Family Residential,3889 N Maple Grove Rd,Boise,ID,83704,389950,3,2.0,Randall Acres S,1183,6969,2012,39,330,,Active,,,https://www.redfin.com/ID/Boise/3889-N-Maple-Grove-Rd-83704/home/106782766,IMLS,98969322,N,Y,43.6402585,-116.2950856
New Construction Plan,,Single Family Residential,Plan 1217 Plan,Nampa,ID,83687,389900,3,2.0,Nampa,1217,,,491,320,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Plan-1217/home/192520846,Zillow,DA7BAE483CBD,N,Y,43.634887,-116.565543
MLS Listing,,Condo/Co-op,4340 E Haystack St #205,Boise,ID,83716,389900,1,1.0,Harris Ranch Lofts,711,,2025,9,548,234,Active,January-17-2026 01:00 PM,January-17-2026 04:00 PM,https://www.redfin.com/ID/Boise/4340-E-Haystack-St-83716/unit-205/home/196178462,IMLS,98971021,N,Y,43.5714348,-116.1299319
MLS Listing,,Single Family Residential,227 E Spinosa Dr,Meridian,ID,83646-3345,389900,2,2.0,La Playa Manor,1319,6534,1997,253,296,65,Active,,,https://www.redfin.com/ID/Meridian/227-E-Spinosa-Dr-83646/home/106650647,IMLS,98946292,N,Y,43.6215511,-116.3908998
MLS Listing,,Single Family Residential,335 San Mateo,Kuna,ID,83634,389900,3,2.0,Liberty Sub,1515,7840,1992,1,257,,Active,,,https://www.redfin.com/ID/Kuna/335-S-San-Mateo-Ave-83634/home/106798349,IMLS,98971890,N,Y,43.4861585,-116.4308826
MLS Listing,,Townhouse,2105 E Deep Purple Ln,Meridian,ID,83642,389900,2,2.5,Lavender Heights,1375,1742,2026,77,284,73,Active,January-17-2026 12:00 PM,January-17-2026 03:00 PM,https://www.redfin.com/ID/Meridian/2105-E-Deep-Purple-Ln-83642/home/199760237,IMLS,98966368,N,Y,43.5469044,-116.3683515
MLS Listing,,Single Family Residential,2480 S Virginia St,Boise,ID,83705,389900,3,1.0,Post Sub,936,6098,1977,42,417,,Active,January-18-2026 12:00 PM,January-18-2026 02:00 PM,https://www.redfin.com/ID/Boise/2480-S-Virginia-St-83705/home/106743157,IMLS,98969137,N,Y,43.580311,-116.201761
MLS Listing,,Single Family Residential,16707 Hopper Ave,Caldwell,ID,83607,389900,3,2.0,Windsor Creek East,1888,5532,2020,8,207,40,Active,,,https://www.redfin.com/ID/Caldwell/16707-Hopper-Ave-83607/home/172959786,IMLS,98971214,N,Y,43.6149737,-116.6461544
MLS Listing,,Single Family Residential,2019 W Snyder Dr,Meridian,ID,83642,389900,3,2.0,Merrywood Sub,1293,7840,1993,122,302,21,Active,,,https://www.redfin.com/ID/Meridian/2019-W-Snyder-Dr-83642/home/106723083,IMLS,98961759,N,Y,43.609584,-116.4188906
MLS Listing,,Single Family Residential,10087 Longtail Dr,Nampa,ID,83687,389335,3,2.0,Adams Ridge,1466,6141,2025,47,266,50,Active,,,https://www.redfin.com/ID/Nampa/10087-Longtail-Dr-83687/home/196888767,IMLS,98968740,N,Y,43.606513,-116.527358
MLS Listing,,Single Family Residential,16918 Elsinore Ave,Caldwell,ID,83607,389000,4,2.5,Windsor Creek,2000,5706,2007,71,195,25,Active,,,https://www.redfin.com/ID/Caldwell/16918-Elsinore-Ave-83607/home/117426736,IMLS,98966813,N,Y,43.6179856,-116.649449
MLS Listing,,Single Family Residential,10756 Cocoon Ct,Nampa,ID,83687,389000,3,2.5,Monarch,1732,6098,2006,49,225,17,Active,January-17-2026 10:00 AM,January-17-2026 12:30 PM,https://www.redfin.com/ID/Nampa/10756-Cocoon-St-83687/home/116744312,IMLS,98968555,N,Y,43.6282428,-116.6083138
MLS Listing,,Single Family Residential,1166 N Black Wolf Ave,Kuna,ID,83634,389000,3,2.0,Summit View,1240,10890,1998,77,314,14,Active,,,https://www.redfin.com/ID/Kuna/1166-N-Black-Wolf-Ave-83634/home/106679836,IMLS,98966345,N,Y,43.4995972,-116.4190021
MLS Listing,,Vacant Land,10240 Copperhead Ln,Caldwell,ID,83600-0000,389000,,,El Paso Reserve Minor Subdivision,,339768,,112,,29,Active,,,https://www.redfin.com/ID/Caldwell/10240-Copperhead-LN-Unknown/home/188141670,IMLS,98963039,N,Y,43.6629384,-116.6873596
MLS Listing,,Single Family Residential,14712 Wing Spread Dr,Caldwell,ID,83607,389000,3,2.0,Passero Ridge,1559,4399,2025,140,250,83,Active,,,https://www.redfin.com/ID/Caldwell/14712-Wing-Spread-Dr-83607/home/191858379,IMLS,98960002,N,Y,43.596808,-116.687139
MLS Listing,,Vacant Land,79 Falcon Dr,Boise,ID,83716,389000,,,Osprey Boise County,,87120,,189,,117,Active,,,https://www.redfin.com/ID/Boise/79-Falcon-Dr-83716/home/115172502,IMLS,98954286,N,Y,43.717722,-115.945936
New Construction Plan,,Single Family Residential,Plan 1570 Modeled Plan,Meridian,ID,83642,388990,3,2.5,Meridian,1570,,,207,248,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1570-Modeled/home/196194310,Zillow,6891021A241A,N,Y,43.6118697,-116.4517802
New Construction Plan,,Single Family Residential,Brooke Plan,Mountain Home,ID,83647,388990,3,2.0,Mountain Home,2286,,,71,170,,Active,,,https://www.redfin.com/ID/Mountain-Home/Mountain-Home/Brooke/home/194226089,Zillow,8BCB317EB7C1,N,Y,43.114776611328125,-115.69271087646484
MLS Listing,,Single Family Residential,314 N Madrone Ave,Kuna,ID,83634,388990,3,2.0,Madrone Heights,1364,5009,2025,88,285,42,Active,,,https://www.redfin.com/ID/Kuna/314-N-Madrone-Ave-83634/home/198727757,IMLS,98965257,N,Y,43.491216,-116.440873
MLS Listing,,Single Family Residential,209 W Omphale St,Kuna,ID,83634,387990,3,2.0,Sera Sole,1446,5009,2025,65,268,55,Active,,,https://www.redfin.com/ID/Kuna/209-W-Omphale-St-83634/home/197666399,IMLS,98967308,N,Y,43.484415,-116.416356
New Construction Plan,,Single Family Residential,The Hudson Plan,Nampa,ID,83686,387990,3,2.0,Nampa,1574,,,672,246,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/The-Hudson/home/187464004,Zillow,3462198FE29C,N,Y,43.531583,-116.512645
New Construction Home,,Single Family Residential,7668 E Bullhead St,Nampa,ID,83687,387892,3,2.0,Nampa,1478,,2026,7,262,,Active,,,https://www.redfin.com/ID/Nampa/7668-E-Bullhead-ST-83687/home/199993568,Zillow,FE0AB4BDFF24,N,Y,43.655616760253906,-116.54661560058594
MLS Listing,,Single Family Residential,2984 N Kankakee Way,Kuna,ID,83634,387350,3,2.0,Thunder Rock,1217,5837,2026,66,318,90,Active,,,https://www.redfin.com/ID/Kuna/2984-N-Kankakee-Way-83634/home/199027157,IMLS,98967257,N,Y,43.51545,-116.444326
New Construction Plan,,Single Family Residential,Plan 1417 Plan,Meridian,ID,83642,386990,3,2.0,Meridian,1417,,,800,273,,Active,,,https://www.redfin.com/ID/Meridian/Meridian/Plan-1417/home/187111298,Zillow,8711754E0D23,N,Y,43.568215,-116.402303
MLS Listing,,Single Family Residential,10759 Rutland St,Caldwell,ID,83605,386990,3,2.5,Valencia Village,1650,3920,2025,64,235,50,Active,,,https://www.redfin.com/ID/Caldwell/10759-Rutland-St-83605/home/199067471,IMLS,98967536,N,Y,43.6561783,-116.6085298
MLS Listing,,Single Family Residential,3065 E Mossy Creek Dr,Kuna,ID,83634,386990,3,2.5,Ledgestone,1460,4399,2025,4,265,50,Active,,,https://www.redfin.com/ID/Kuna/3065-E-Mossy-Creek-Dr-83634/home/200009270,IMLS,98971471,N,Y,43.513864,-116.37615
MLS Listing,,Single Family Residential,4411 Solitude Way,Caldwell,ID,83605,386990,3,2.0,Greenmont,1446,6054,2025,65,268,54,Active,,,https://www.redfin.com/ID/Caldwell/4411-Solitude-Way-83607/home/199058091,IMLS,98967317,N,Y,43.6313216,-116.675162
MLS Listing,,Single Family Residential,7728 E Westing House St,Nampa,ID,83687,386990,3,2.0,Franklin Village North,1446,7187,2025,158,268,46,Active,,,https://www.redfin.com/ID/Nampa/7728-E-Westing-House-ST-83687/home/196995814,IMLS,98957847,N,Y,43.623111724853516,-116.5481185913086
MLS Listing,,Single Family Residential,10845 Rutland St,Caldwell,ID,83605,386990,3,2.5,Valencia Village,1650,3920,2025,39,235,50,Active,,,https://www.redfin.com/ID/Caldwell/10845-Rutland-St-83605/home/199566508,IMLS,98969296,N,Y,43.6561628,-116.6102257
New Construction Plan,,Single Family Residential,The Keizer Plan,Caldwell,ID,83605,386990,3,2.0,Caldwell,1692,,,360,229,,Active,,,https://www.redfin.com/ID/Caldwell/Caldwell/The-Keizer/home/194384513,Zillow,CBBA5836AD3F,N,Y,43.6508728,-116.6217224
New Construction Home,,Single Family Residential,19469 N Summerville Way,Nampa,ID,83687,386623,3,2.0,Nampa,1478,,2026,9,262,,Active,,,https://www.redfin.com/ID/Nampa/19469-N-Summerville-WAY-83687/home/199971104,Zillow,F43041A582E7,N,Y,43.65509033203125,-116.5475845336914
MLS Listing,,Single Family Residential,2538 W Pollinator Dr,Kuna,ID,83634,386350,3,2.0,Thunder Rock,1217,5837,2026,125,317,90,Active,,,https://www.redfin.com/ID/Kuna/2538-W-Pollinator-Dr-83634/home/197770891,IMLS,98961575,N,Y,43.5155,-116.445122
MLS Listing,,Single Family Residential,2954 E Boulder Basin Dr,Kuna,ID,83634,385990,3,2.5,Ledgestone,1460,4399,2025,53,264,50,Active,,,https://www.redfin.com/ID/Kuna/2954-E-Boulder-Basin-Dr-83634/home/199289185,IMLS,98968376,N,Y,43.51375,-116.377347
MLS Listing,,Single Family Residential,2986 E Boulder Basin Dr,Kuna,ID,83634,385990,3,2.5,Ledgestone,1460,4399,2025,88,264,50,Active,,,https://www.redfin.com/ID/Kuna/2986-E-Boulder-Basin-Dr-83634/home/198727777,IMLS,98965263,N,Y,43.513495,-116.376908
New Construction Plan,,Single Family Residential,Crestwood Plan,Nampa,ID,83651,385990,3,2.0,Nampa,2009,,,368,192,,Active,,,https://www.redfin.com/ID/Nampa/Nampa/Crestwood/home/188284900,Zillow,255CB74F31B7,N,Y,43.6009699,-116.621961
New Construction Plan,,Single Family Residential,Valletta Plan,Kuna,ID,83634,385900,2,2.5,Kuna,1678,,,118,230,,Active,,,https://www.redfin.com/ID/Kuna/Kuna/Valletta/home/188278828,Zillow,F1CEEB4EE75B,N,Y,43.4958561,-116.3289
New Construction Home,,Single Family Residential,7862 E Hilton Head St,Nampa,ID,83687,385163,3,2.5,Nampa,1575,,2025,216,245,,Active,,,https://www.redfin.com/ID/Nampa/7862-E-Hilton-Head-St-83687/home/195081235,Zillow,0C3C943D7B75,N,Y,43.606513,-116.527358
MLS Listing,,Townhouse,4425 W Freemont St,Boise,ID,83706,385000,2,1.5,Manville Sub,1128,3092,2008,1,341,,Active,January-18-2026 01:00 PM,January-18-2026 04:00 PM,https://www.redfin.com/ID/Boise/4425-W-Freemont-St-83706/home/106759172,IMLS,98971774,N,Y,43.612243,-116.236947
MLS Listing,,Condo/Co-op,1262 E Winding Creek Dr,Eagle,ID,83616,385000,2,1.5,The Cove at Winding Creek,1084,1437,2007,5,355,338,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Eagle/1262-E-Winding-Creek-Dr-83616/home/106791442,IMLS,98971419,N,Y,43.6941328,-116.3382787
MLS Listing,,Vacant Land,1751 W Kamet Ct,Nampa,ID,83686,385000,,,Summit Ridge (Canyon Co),,27878,,99,,100,Active,,,https://www.redfin.com/ID/Nampa/1751-W-Kamet-Ct-83686/home/171492368,IMLS,98964184,N,Y,43.543027,-116.602267
